disease_id,disease_name,degree,betweenness_centrality,betweenness_weighted
140842,Changes in skin texture,37,2.782418692238545e-06,0.0
4108817,"Tricuspid valve disorder, non-rheumatic",52,2.7557268688504344e-06,0.0
200765,Chronic cholecystitis,54,2.751904601862125e-06,0.0
40480893,Nonspecific tuberculin test reaction,54,2.750574377973312e-06,0.0
4023310,Blindness AND/OR vision impairment level,53,2.725888237950128e-06,0.0
134159,Precordial pain,81,2.687625684216246e-06,0.0
320739,Dissection of aorta,36,2.601682342226578e-06,0.0
192359,Renal failure syndrome,71,2.594931101497552e-06,0.0
4031164,Non-scarring alopecia,65,2.5829984593757393e-06,0.0
444444,Benign neoplasm of transverse colon,25,2.576109262487008e-06,0.0
4216894,Precipitous drop in hematocrit,54,2.5724696442619275e-06,0.0
43022062,Cardiovascular system complication of procedure,67,2.5496309176489026e-06,0.0
314131,Degeneration of cervical intervertebral disc,36,2.542532426353095e-06,0.0
4146581,Mild intermittent asthma,43,2.5146929181258998e-06,0.0
46270027,Pneumonia due to methicillin resistant Staphylococcus aureus,54,2.5042997530008264e-06,0.0
4289309,Atrial septal defect,99,2.44564435080902e-06,0.0
4340960,Idiopathic acute pancreatitis,67,2.410581314117192e-06,0.0
40492458,Neoplasm of uncertain behavior of digestive organ,42,2.3782067829726363e-06,0.0
4003171,Benign neoplasm of meninges,56,2.366442062939716e-06,0.0
444247,Venous thrombosis,45,2.351795549630924e-06,0.0
438867,Generalized aches and pains,71,2.338391403809679e-06,0.0
436238,Elevated level of transaminase and lactic acid dehydrogenase,84,2.172912231117306e-06,0.0
379010,Epiretinal membrane,54,2.1694167485096234e-06,0.0
4008220,"Closed fracture lumbar vertebra, wedge",39,2.1050545269262665e-06,0.0
140352,"Acute myeloid leukemia, disease",40,2.065269572882215e-06,0.0
138841,Disorder of sacrum,74,2.043920373284923e-06,0.0
433208,Disorder of pulmonary circulation,81,2.0436665284501113e-06,0.0
376063,Benign neoplasm of cerebral meninges,51,2.0329995009190906e-06,0.0
4079687,Tumor lysis syndrome,45,2.0128531712186284e-06,0.0
4344500,Impingement syndrome of shoulder region,85,2.010739230273324e-06,0.0
380733,Otalgia,54,2.0066799265699007e-06,0.0
4211001,Chronic gastric ulcer with hemorrhage,43,1.9979562757067305e-06,0.0
4092879,Absent kidney,56,1.99642737353168e-06,0.0
197324,Disorder of peritoneum,64,1.9947972939593785e-06,0.0
197444,Vascular complication of medical care,70,1.9915597149142504e-06,0.0
255919,Finding of head and neck region,41,1.9755132539730203e-06,0.0
43530807,Allergic disposition,59,1.930903722418392e-06,0.0
40482638,Arteriosclerosis of autologous vein coronary artery bypass graft,76,1.9265986489815245e-06,0.0
74582,Primary malignant neoplasm of rectum,32,1.9226176560200384e-06,0.0
437382,Urine finding,25,1.9216325085346613e-06,0.0
195480,Primary malignant neoplasm of renal pelvis,9,1.917497530111145e-06,0.0
444264,Thrombosis of iliac artery,40,1.9150751083307147e-06,0.0
4012368,Increased frequency of urination,40,1.8929492671752344e-06,0.0
4228802,Mild recurrent major depression,67,1.8691403948844625e-06,0.0
4195085,Nasal congestion,54,1.8624578835679048e-06,0.0
378425,Blepharitis,72,1.8404362605755928e-06,0.0
432451,Abnormal results function studies of central nervous system,47,1.8024213760804867e-06,0.0
432875,Anemia due to chronic blood loss,36,1.7657136033458656e-06,0.0
4008556,Pseudocyst of pancreas,30,1.7505578750666433e-06,0.0
192360,Cyst and pseudocyst of pancreas,59,1.7403962348757507e-06,0.0
4226991,Xerostomia,80,1.7305985584995297e-06,0.0
253790,Pneumonia due to Klebsiella pneumoniae,43,1.722366727660638e-06,0.0
40483171,Ulcer of anorectal structure,16,1.6635087228132066e-06,0.0
441417,Incoordination,59,1.6603446213812891e-06,0.0
80008,Breakage of joint prosthesis,66,1.6455008978075474e-06,0.0
4264617,Foot-drop,77,1.6217004326848087e-06,0.0
438252,Spontaneous ecchymosis,47,1.5912298873680657e-06,0.0
435243,Alcohol dependence,56,1.585128524498735e-06,0.0
75576,Irritable bowel syndrome,49,1.5784057172790843e-06,0.0
44782760,Acute thrombosis of superficial vein of upper extremity,56,1.5477094385499996e-06,0.0
133729,Hyperparathyroidism,48,1.5337527860705253e-06,0.0
200485,Pressure ulcer of buttock,84,1.5220267303962932e-06,0.0
40483262,Arthritis of shoulder region joint,52,1.4720087428530122e-06,0.0
78472,Microscopic hematuria,33,1.4719117577936883e-06,0.0
437530,Disorder of lipid metabolism,74,1.4320087768167988e-06,0.0
46273719,Acute hypercapnic respiratory failure,44,1.3904086548474466e-06,0.0
440814,Torticollis,25,1.3883916732624187e-06,0.0
192357,Paralytic ileus,33,1.3868903037245328e-06,0.0
193322,Right lower quadrant pain,25,1.3771974746032506e-06,0.0
134441,Chronic ulcer of skin,56,1.3663598342588234e-06,0.0
443238,Diabetic - poor control,32,1.3659116878379503e-06,0.0
195596,Chronic pancreatitis,43,1.3641425732274025e-06,0.0
4300092,Cannabis-induced organic mental disorder,33,1.3510524312370096e-06,0.0
40490888,Herniation of rectum into vagina,6,1.3325131141230966e-06,0.0
200349,Malignant lymphoma of intra-abdominal lymph nodes,43,1.329211683252684e-06,0.0
4004352,Irritant contact dermatitis,80,1.3233083910432742e-06,0.0
4132130,Dilatation of aorta,63,1.2853352021166146e-06,0.0
373474,Diplopia,47,1.2501096933287413e-06,0.0
433813,Bladder neck obstruction,33,1.240093032095098e-06,0.0
135893,Pressure ulcer of heel,62,1.2340578936470254e-06,0.0
197610,Cyst of ovary,27,1.2333300950861885e-06,0.0
44782743,Acute deep venous thrombosis of popliteal vein,32,1.2276975616582035e-06,0.0
261599,Vocal cord paralysis,49,1.2215528391432852e-06,0.0
4115170,Pain in right arm,56,1.21983536741331e-06,0.0
200451,Chronic passive congestion of liver,37,1.178728921350083e-06,0.0
437986,Failure to thrive,60,1.1763062885881405e-06,0.0
37017432,Polyneuropathy due to type 2 diabetes mellitus,69,1.1759784698925173e-06,0.0
4167097,Spondylolisthesis,39,1.1750657107968694e-06,0.0
4172970,Nontraumatic rotator cuff tear,66,1.139552254575568e-06,0.0
44782690,Chronic kidney disease stage 5 due to hypertension,47,1.1385015612043944e-06,0.0
45757591,Osteophyte of bone,57,1.1364205135144586e-06,0.0
374923,Bell's palsy,20,1.1011364270974167e-06,0.0
201461,Disorder affecting transplanted structure,62,1.0995090789689853e-06,0.0
192667,Atrophic gastritis,51,1.0954148513906085e-06,0.0
442104,Benign neoplasm of descending colon,21,1.0855506849815296e-06,0.0
78474,Hypertrophy of breast,56,1.0834036506612127e-06,0.0
4297667,Basal cell carcinoma of upper extremity,30,1.0775366793814533e-06,0.0
440940,Methicillin resistant Staphylococcus aureus infection,71,1.0754570640469136e-06,0.0
4282316,Recurrent major depression,57,1.0751631337864371e-06,0.0
4040820,Rheumatic disease of mitral AND aortic valves,64,1.0621900396337832e-06,0.0
313221,Rheumatic aortic stenosis,54,1.0600435144705767e-06,0.0
74138,Pathological fracture of vertebra,42,1.0512188629184465e-06,0.0
4216397,Nerve root disorder,44,1.0344668226979096e-06,0.0
77030,Disorder of breast,30,1.0259865637972042e-06,0.0
4147183,General symptom,37,1.0168044793410443e-06,0.0
432869,Hemorrhagic disorder due to circulating anticoagulants,67,1.0089145151122704e-06,0.0
4045749,Cerebral amyloid angiopathy,32,1.0005285200135844e-06,0.0
320136,Disorder of respiratory system,35,9.988271049956683e-07,0.0
437992,Renal function tests abnormal,56,9.86234063687752e-07,0.0
4158910,Secondary malignant neoplasm of unknown site,44,9.844987691399052e-07,0.0
377286,Visual field defect,61,9.795891403490285e-07,0.0
4280726,Seasonal allergic rhinitis,42,9.66553386500598e-07,0.0
37016768,Autonomic neuropathy due to type 2 diabetes mellitus,77,9.662826220700984e-07,0.0
444411,Carcinoma in situ of skin of trunk,48,9.005763950330758e-07,0.0
81151,Sprain of ankle,37,8.96327794898688e-07,0.0
40484571,Disorder of joint of shoulder region,48,8.826473696048061e-07,0.0
4100857,Extreme obesity with alveolar hypoventilation,38,8.688529799229398e-07,0.0
4275359,Mental alertness - finding,71,8.625290058530729e-07,0.0
439928,Gangrenous disorder,61,8.599527353024226e-07,0.0
36716978,Acute on chronic hypercapnic respiratory failure,44,8.579553464240164e-07,0.0
433516,Duodenitis,17,8.572866764510456e-07,0.0
4344387,Bone necrosis,56,8.569423749350398e-07,0.0
443785,Calculus of gallbladder with cholecystitis,37,8.49167721366441e-07,0.0
4236484,Paresthesia,65,8.300311033742783e-07,0.0
440083,Acute stress disorder,45,8.100119293960597e-07,0.0
4170145,Absence of lung,38,7.985644542490521e-07,0.0
4207539,Syndrome of inappropriate vasopressin secretion,46,7.852860359710598e-07,0.0
444100,Mood disorder,48,7.838774447497759e-07,0.0
40491960,Sepsis due to methicillin resistant Staphylococcus aureus,45,7.779222362117713e-07,0.0
261326,Viral pneumonia,79,7.736993924324479e-07,0.0
45768480,Longstanding persistent atrial fibrillation,68,7.731034594357105e-07,0.0
372604,Movement disorder,25,7.115361543393688e-07,0.0
200527,Splenomegaly,39,7.067755021370585e-07,0.0
193144,Secondary malignant neoplasm of adrenal gland,40,7.040054819209939e-07,0.0
134668,Chronic maxillary sinusitis,39,7.029885015978674e-07,0.0
4232691,Permanent atrial fibrillation,52,7.014069255395694e-07,0.0
321661,Spinal stenosis of thoracic region,27,6.881918905896542e-07,0.0
4273391,Suicidal thoughts,30,6.880442174150313e-07,0.0
439154,Abnormal findings on diagnostic imaging of skull and head,44,6.859499093900368e-07,0.0
312349,Venous varices,56,6.625788581510384e-07,0.0
4204199,Hand pain,51,6.558478800013636e-07,0.0
193688,Clostridioides difficile infection,14,6.449351608141892e-07,0.0
4138760,Exacerbation of intermittent asthma,24,6.417996802348958e-07,0.0
257315,Bacterial pneumonia,59,6.390528288645956e-07,0.0
133834,Atopic dermatitis,59,6.389190920679569e-07,0.0
198464,Incisional hernia,33,6.381195084600129e-07,0.0
438134,Hypersomnia,52,6.232801743689163e-07,0.0
317895,Renovascular hypertension,59,6.213159992349603e-07,0.0
374313,Neoplasm of uncertain behavior of soft tissues,41,6.182599395290879e-07,0.0
43021227,Allergic condition,44,6.076307951347521e-07,0.0
374022,Hemiplegia,36,6.039436351927443e-07,0.0
142026,Disorder of cardiovascular prostheses and implants,46,5.896431446679803e-07,0.0
37109056,Vascular dementia without behavioral disturbance,36,5.745682997533856e-07,0.0
435220,Severe recurrent major depression without psychotic features,56,5.710671019514229e-07,0.0
438698,"Malignant lymphoma of lymph nodes of head, face AND/OR neck",20,5.536821001796883e-07,0.0
77631,"Localized, secondary osteoarthritis of the shoulder region",34,5.505868964128322e-07,0.0
442774,Intermittent claudication,35,5.465057845544278e-07,0.0
28974,Candidiasis of the esophagus,49,5.295766058762544e-07,0.0
373425,Secondary malignant neoplasm of nervous system,45,5.28757382215477e-07,0.0
75128,Injury of chest wall,24,5.233143331857074e-07,0.0
435565,Embolism and thrombosis of the vena cava,34,5.109673244115488e-07,0.0
435459,Staphylococcal infectious disease,36,4.916842815771793e-07,0.0
44782747,Acute deep venous thrombosis of femoral vein,26,4.6977342999250916e-07,0.0
4085586,"Thrombus due to any device, implant AND/OR graft",36,4.681544338662923e-07,0.0
436093,Disseminated intravascular coagulation,58,4.6421021892011966e-07,0.0
46269946,Sepsis caused by Enterococcus,44,4.580980129854791e-07,0.0
377575,Tinnitus,41,4.3555938288153075e-07,0.0
4050884,Pleural plaque,45,4.3349734358471167e-07,0.0
4307981,Clostridium difficile colitis,55,4.2818397659341803e-07,0.0
40486896,Primary malignant neoplasm of extrahepatic bile duct,25,4.1211091118772465e-07,0.0
318169,Varicose veins of lower extremity,27,4.076734076390656e-07,0.0
40482237,Hemiplegia of dominant side,24,4.051053739125942e-07,0.0
440360,Pure hyperglyceridemia,34,3.929144056516765e-07,0.0
198400,Hemangioma of skin and subcutaneous tissue,15,3.875338625096055e-07,0.0
36684319,Adjustment disorder with mixed anxiety and depressed mood,25,3.87244701292627e-07,0.0
43020424,Hypertensive emergency,46,3.816468759673534e-07,0.0
75036,"Localized, primary osteoarthritis of the hand",29,3.7478305439351556e-07,0.0
314962,Raynaud's disease,40,3.6143428077626175e-07,0.0
4203555,Collapse of thoracic vertebra,13,3.599760709312619e-07,0.0
199064,Chronic vascular insufficiency of intestine,36,3.5813180336806284e-07,0.0
4140438,Chronic hypercapnic respiratory failure,36,3.51099927248948e-07,0.0
4120275,Drug-induced hypotension,50,3.5058987874789113e-07,0.0
193518,Intestinal obstruction,22,3.4294865305701804e-07,0.0
374905,Non-organic sleep disorder,37,3.428085004941215e-07,0.0
45769461,Non-rheumatic mitral valve disease,54,3.3929128218225916e-07,0.0
24609,Hypoglycemia,65,3.297892062531819e-07,0.0
46269921,Oral ulcerative mucositis due to antineoplastic therapy,38,3.2919283483923395e-07,0.0
261881,Trauma and postoperative pulmonary insufficiency,44,3.1977314897624517e-07,0.0
377574,Presbycusis,65,3.1488997843323465e-07,0.0
4265485,Bacteriuria,36,3.0877421779879456e-07,0.0
319845,Pulmonary valve disorder,31,3.072552148959682e-07,0.0
25572,Disorder of salivary gland,24,2.9275381936654166e-07,0.0
201613,Chronic nonalcoholic liver disease,36,2.8671271499417353e-07,0.0
438112,Neoplastic disease,29,2.6447273736207415e-07,0.0
4302537,Digestive system finding,44,2.599374667674254e-07,0.0
443465,Dysphagia as a late effect of cerebrovascular accident,28,2.454588013401462e-07,0.0
4224741,Degenerative disorder of macula,37,2.4184145577420176e-07,0.0
436996,Thoracoabdominal aortic aneurysm,14,2.4000973069415336e-07,0.0
192273,Benign neoplasm of adrenal gland,44,2.3300940074692706e-07,0.0
199876,Prolapse of female genital organs,19,2.3001399587471652e-07,0.0
4084966,Candida infection of genital region,38,2.2772369496855733e-07,0.0
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,31,2.2441958574359725e-07,0.0
44784105,Injury of free lower limb,25,2.1298044359542158e-07,0.0
4306292,Upper abdominal pain,30,2.103902692793676e-07,0.0
134116,Dermatitis due to drug AND/OR medicine taken internally,44,2.0737075275083778e-07,0.0
4151985,Lower back injury,42,1.9764898643690672e-07,0.0
4311159,Midline cystocele,5,1.9230155205494164e-07,0.0
4115169,Pain in left arm,32,1.8820538701011038e-07,0.0
317376,Tachypnea,38,1.8639004408694305e-07,0.0
42537304,Hydronephrosis due to calculus of kidney and ureter,25,1.825719560575499e-07,0.0
372309,Mononeuritis,7,1.8189554839066065e-07,0.0
197331,Disorder of urinary tract,46,1.8149890622676854e-07,0.0
4124693,Hypertrophic cardiomyopathy,11,1.7712373682841782e-07,0.0
43020567,Air leaking from lung,31,1.7597938863298798e-07,0.0
4242574,Intertrigo,67,1.7554635124535564e-07,0.0
198124,Kidney disease,33,1.6889316595862379e-07,0.0
195007,Female stress incontinence,23,1.5913372539461318e-07,0.0
432863,Acquired coagulation factor deficiency,39,1.5763873130474806e-07,0.0
4117779,Peripheral nerve disease,32,1.531013422932093e-07,0.0
40487064,Sepsis due to Escherichia coli,42,1.5171922827001416e-07,0.0
4284982,Calculus of bile duct without obstruction,41,1.4595532563183565e-07,0.0
197500,Primary malignant neoplasm of colon,26,1.402912691328851e-07,0.0
193252,Diverticulosis of small intestine,34,1.3325527954135918e-07,0.0
378135,Facial nerve disorder,19,1.3304321752728876e-07,0.0
437264,Tobacco dependence syndrome,21,1.3063662088932705e-07,0.0
314171,Low blood pressure reading,32,1.214164312793066e-07,0.0
437461,Disorder of prosthetic cardiac valve,47,1.185060607858753e-07,0.0
436231,Abnormal findings diagnostic imaging of liver+biliary tract,16,1.1643795643648848e-07,0.0
36714994,Typical atrial flutter,48,1.1316672944876104e-07,0.0
4281826,Lymphocytosis,28,1.124693535002872e-07,0.0
199767,Neoplasm of uncertain behavior of liver and/or biliary passages,21,1.1243918434300779e-07,0.0
37205080,Disorder due to and following drug poisoning,15,1.1181996820076229e-07,0.0
4121463,Postoperative cardiac complication,37,1.1061353404373626e-07,0.0
42536696,Contusion of head,11,9.752635213070439e-08,0.0
4125590,Slurred speech,40,9.45166409089974e-08,0.0
36684676,Dermatochalasis of left upper eyelid,19,8.181584919771801e-08,0.0
36684613,Dermatochalasis of right upper eyelid,19,8.181584919771801e-08,0.0
4186463,Exocrine pancreatic insufficiency,23,7.961171361262966e-08,0.0
74635,Lumbosacral radiculopathy,20,7.787515016263831e-08,0.0
196724,Disorder of diaphragm,23,7.248601261585596e-08,0.0
432250,Disorder due to infection,28,6.314658862726246e-08,0.0
135772,Goiter,21,5.927874228467472e-08,0.0
4138617,Psychophysiologic insomnia,41,5.803089933283544e-08,0.0
437233,Multiple myeloma,20,5.76998847307539e-08,0.0
4144112,Adult hypertrophic pyloric stenosis,31,5.184489157889053e-08,0.0
44782732,Chronic pulmonary embolism,45,5.181628063730202e-08,0.0
198371,Secondary malignant neoplasm of small intestine,21,4.9233374276200194e-08,0.0
198202,Cystocele,22,4.552431722774592e-08,0.0
434169,Abnormal findings on diagnostic imaging of breast,25,4.359815766349145e-08,0.0
199856,Varicose veins of lower extremity with inflammation,18,4.0775122553930754e-08,0.0
608180,Radiculopathy due to cervical spondylosis,20,4.058130167308249e-08,0.0
46272380,Chronic gout without tophus,30,3.801322793762053e-08,0.0
4275889,Visual hallucinations,18,3.7492755432095536e-08,0.0
4160859,Methicillin resistant Staphylococcus aureus carrier,37,3.695855256259069e-08,0.0
76349,Primary malignant neoplasm of urinary system,17,3.5722222103357506e-08,0.0
4156515,Malnutrition (calorie),34,3.539905727418558e-08,0.0
46269757,Chronic ulcer of skin of lower leg,24,3.4845917607183236e-08,0.0
4334801,Surgical site infection,27,3.3989717680705866e-08,0.0
193165,Disorder of adrenal gland,29,3.29944144340691e-08,0.0
4148486,Postprocedural respiratory failure,29,3.133558738459597e-08,0.0
199860,Hernia of abdominal cavity,15,2.9732158205559632e-08,0.0
256723,Pneumonia and influenza,28,2.8623524496428616e-08,0.0
46273463,Upper respiratory tract infection due to Influenza,28,2.8623524496428616e-08,0.0
193520,Urinary bladder stone,43,2.823569396576645e-08,0.0
4256889,Dissection of abdominal aorta,22,2.744206801177312e-08,0.0
432933,Aneurysm of artery of lower extremity,27,2.686646102546606e-08,0.0
4322945,Spinal cord compression,6,2.6793830184723364e-08,0.0
4220313,"Primary degenerative dementia of the Alzheimer type, senile onset",16,2.6077417612939315e-08,0.0
133228,Dental caries,32,2.5299709116315393e-08,0.0
438878,Liver function tests abnormal,12,2.3535121108202954e-08,0.0
40485490,Acute postthoracotomy pain syndrome,16,2.306854765465437e-08,0.0
137548,Cervical radiculopathy,21,2.196360976352342e-08,0.0
4137468,Abscess of skin and/or subcutaneous tissue,28,2.193808113977967e-08,0.0
443702,Abnormal response to nerve stimulation,26,2.1060214713737768e-08,0.0
441415,Electromyogram abnormal,26,2.1060214713737768e-08,0.0
444084,Extrinsic allergic alveolitis,36,2.085664889788994e-08,0.0
4237062,Mural thrombus of heart,45,2.0701648293198588e-08,0.0
194997,Prostatitis,7,1.8445743495198324e-08,0.0
36712986,Atypical atrial flutter,43,1.6534647405170718e-08,0.0
4035611,Seropositive rheumatoid arthritis,11,1.61259163148798e-08,0.0
376690,Cerebral edema,23,1.5727619106248568e-08,0.0
72715,Exostosis,10,1.4248911885516263e-08,0.0
45768964,Uncomplicated moderate persistent asthma,10,1.3267307583357832e-08,0.0
36716935,Acquired absence of cervix and uterus,17,1.2997007179156855e-08,0.0
259848,Chronic rhinitis,7,1.2264781422584637e-08,0.0
26727,Hematemesis,22,1.2171744767203461e-08,0.0
435262,Primary open angle glaucoma,8,1.145788790794091e-08,0.0
40483134,Strain of muscle and/or tendon of thigh,10,1.0750610876586533e-08,0.0
4025215,Emotional state finding,14,9.000571527919398e-09,0.0
435752,Primary malignant neoplasm of duodenum,26,8.165806644000066e-09,0.0
381295,Senile cataract,11,7.02257645970572e-09,0.0
4131422,Neoplasm of intra-abdominal lymph nodes,7,6.856688826799285e-09,0.0
4056006,Contusion of anterior abdominal wall,20,4.289652615780834e-09,0.0
4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,17,0.0,0.0
432895,Cortical senile cataract,11,0.0,0.0
4094822,Foreign body in respiratory tract,17,0.0,0.0
193020,Incomplete emptying of bladder,1,0.0,0.0
318459,Respiratory insufficiency,39,0.0,0.0
40481091,Partial edentulism,6,0.0,0.0
4095592,Malignant melanoma of scalp and/or neck,13,0.0,0.0
197593,Impaction of intestine,2,0.0,0.0
321315,Trifascicular block,25,0.0,0.0
37016130,Lesion of oral mucosa,21,0.0,0.0
79768,Neoplasm of urinary system,6,0.0,0.0
43530687,Dysarthria as late effects of cerebrovascular disease,7,0.0,0.0
44782549,Disorder of vertebral column,25,0.0,0.0
80593,Urinary complication,10,0.0,0.0
4100065,Disease due to Coronaviridae,39,0.0,0.0
440072,Hypogammaglobulinemia,6,0.0,0.0
4230641,Chronic pansinusitis,11,0.0,0.0
4002818,Spasm of back muscles,20,0.0,0.0
3661408,Pneumonia caused by SARS-CoV-2,4,0.0,0.0
600858,Nontraumatic hematoma of soft tissue,10,0.0,0.0
437116,Closed fracture of distal end of radius,15,0.0,0.0
198402,Neoplasm of uncertain behavior of kidney,11,0.0,0.0
375547,Anisometropia,4,0.0,0.0
438367,Primary malignant neoplasm of nasal cavity,4,0.0,0.0
4299418,Basal cell carcinoma of lower extremity,2,0.0,0.0
438688,Sarcoidosis,11,0.0,0.0
201519,Primary malignant neoplasm of liver,20,0.0,0.0
200051,Primary malignant neoplasm of ovary,3,0.0,0.0
198401,Neoplasm of uncertain behavior of bladder,16,0.0,0.0
4164639,Blind left eye,26,0.0,0.0
4263360,Fracture of pubis,22,0.0,0.0
194992,Celiac disease,3,0.0,0.0
193519,Impaired renal function disorder,29,0.0,0.0
36715748,Fracture of fourth lumbar vertebra,23,0.0,0.0
436278,Contusion of thigh,7,0.0,0.0
40483189,Arteriosclerosis of arterial coronary artery bypass graft,23,0.0,0.0
78236,Muscle atrophy,31,0.0,0.0
29056,Sialoadenitis,3,0.0,0.0
255348,Polymyalgia rheumatica,5,0.0,0.0
37016889,Dissection of renal artery,18,0.0,0.0
4308835,Postoperative hematoma formation,18,0.0,0.0
434622,Deficiency anemias,36,0.0,0.0
435783,Schizophrenia,3,0.0,0.0
380701,Diffuse Lewy body disease,6,0.0,0.0
44782735,Chronic deep venous thrombosis of lower extremity,19,0.0,0.0
4296611,Chronic gastric ulcer without hemorrhage AND without perforation,7,0.0,0.0
379769,Benign neoplasm of brain,3,0.0,0.0
376115,Cystoid macular retinal degeneration,5,0.0,0.0
141253,Disorder of thyroid gland,28,0.0,0.0
437584,Ataxia,8,0.0,0.0
75941,Closed fracture of one rib,7,0.0,0.0
4112334,Idiopathic hypotension,25,0.0,0.0
4059452,Glomerular disease,44,0.0,0.0
4320332,Hydrocele of tunica vaginalis,63,0.0,0.0
4290976,Temporal arteritis,12,0.0,0.0
4069935,Idiopathic scoliosis,11,0.0,0.0
199078,Vaginal wall prolapse,12,0.0,0.0
4288676,Acute and chronic cholecystitis,3,0.0,0.0
440142,Disorder of mediastinum,4,0.0,0.0
4308390,Mechanical complication of bile duct prosthesis,21,0.0,0.0
36715792,Acquired absence of breast,25,0.0,0.0
81878,Benign paroxysmal positional vertigo,7,0.0,0.0
381537,Organic anxiety disorder,1,0.0,0.0
316211,Acquired spondylolisthesis,27,0.0,0.0
4049623,"Moderate major depression, single episode",7,0.0,0.0
40480429,Hemiplegia of nondominant side,4,0.0,0.0
73008,Enthesopathy,3,0.0,0.0
4216644,Rectal polyp,4,0.0,0.0
4245975,Hepatic failure,18,0.0,0.0
443421,Gallbladder and bile duct calculi,27,0.0,0.0
4150981,Drug resistance,16,0.0,0.0
435956,Closed fracture of base of neck of femur,12,0.0,0.0
36712821,Postprocedural infection,12,0.0,0.0
43021250,Complication associated with orthopedic device,3,0.0,0.0
4178810,Gastrointestinal complication of procedure,18,0.0,0.0
4320944,Cellulitis of toe,16,0.0,0.0
759860,Cellulitis of left upper limb,13,0.0,0.0
4027663,Peptic ulcer,28,0.0,0.0
4289526,Nonulcer dyspepsia,6,0.0,0.0
4345578,Rhabdomyolysis,8,0.0,0.0
75634,Fracture malunion,13,0.0,0.0
443776,Brachial radiculitis,21,0.0,0.0
4164640,Blind right eye,18,0.0,0.0
373499,Disorder of eye region,5,0.0,0.0
381021,Lagophthalmos,11,0.0,0.0
4291304,Dermatosis of eyelid,26,0.0,0.0
4009186,Arcus senilis,22,0.0,0.0
4211231,Panic disorder without agoraphobia,12,0.0,0.0
4215402,Primary insomnia,3,0.0,0.0
435786,Disorder of sleep-wake cycle,33,0.0,0.0
440032,Cytomegalovirus infection,27,0.0,0.0
4234480,Arteriovenous fistula,7,0.0,0.0
4135466,Hemothorax,16,0.0,0.0
320116,Acute pericarditis,14,0.0,0.0
4111416,"Pulmonary incompetence, non-rheumatic",14,0.0,0.0
4242669,Biventricular congestive heart failure,38,0.0,0.0
43022059,Disease of non-coronary systemic artery,14,0.0,0.0
37109050,Meibomian gland dysfunction of right eye,16,0.0,0.0
4307774,Acute lower respiratory tract infection,25,0.0,0.0
4028387,Disorder of integument,22,0.0,0.0
4143698,Streptococcus agalactiae infection,5,0.0,0.0
4116241,Squamous cell carcinoma of anal margin,11,0.0,0.0
194878,Nodular lymphoma of extranodal AND/OR solid organ site,2,0.0,0.0
444457,Benign neoplasm of rectum,10,0.0,0.0
439199,Open wound without complication,24,0.0,0.0
40489908,Sepsis due to Streptococcus,13,0.0,0.0
440129,Hypertrophy of nasal turbinates,8,0.0,0.0
4177944,Panacinar emphysema,51,0.0,0.0
45768963,Uncomplicated mild persistent asthma,3,0.0,0.0
257581,Acute asthma,6,0.0,0.0
40483342,Acute exacerbation of bronchiectasis,17,0.0,0.0
201603,Disorder of teeth AND/OR supporting structures,8,0.0,0.0
443344,Barrett's esophagus,8,0.0,0.0
196433,Aneurysm of iliac artery,9,0.0,0.0
315361,Orthopnea,12,0.0,0.0
4042836,Disorder of head,7,0.0,0.0
4341763,Gallstone acute pancreatitis,22,0.0,0.0
132393,Pressure ulcer stage 1,30,0.0,0.0
77965,Acquired trigger finger,9,0.0,0.0
73571,Pathological fracture,23,0.0,0.0
194475,Hiccoughs,18,0.0,0.0
37312105,Strain of rotator cuff of shoulder,16,0.0,0.0
4043371,Inflammatory disorder of digestive tract,13,0.0,0.0
77025,Diverticulitis of colon,6,0.0,0.0
196455,Hepatorenal syndrome,20,0.0,0.0
443733,Disorder of eye due to type 2 diabetes mellitus,15,0.0,0.0
432595,Amyloidosis,53,0.0,0.0
4242816,Benign neoplasm of pituitary gland,7,0.0,0.0
4280071,Thrombocytosis,22,0.0,0.0
443412,Type 1 diabetes mellitus without complication,9,0.0,0.0
136834,Closed intertrochanteric fracture,7,0.0,0.0
4014781,Closed traumatic subdural hemorrhage,16,0.0,0.0
4017107,Traumatic subdural hemorrhage,30,0.0,0.0
441202,Anaphylaxis,22,0.0,0.0
4309912,Generally unwell,3,0.0,0.0
4013604,Closed fracture lumbar vertebra,1,0.0,0.0
436148,Chronic duodenal ulcer with hemorrhage but without obstruction,20,0.0,0.0
201069,"Peptic ulcer without hemorrhage, without perforation AND without obstruction",24,0.0,0.0
42537744,Transplanted cornea present,15,0.0,0.0
4194160,Thyroid function tests abnormal,6,0.0,0.0
4207623,Lung transplant rejection,31,0.0,0.0
73574,Nonunion of fracture,7,0.0,0.0
78200,Benign mammary dysplasia,2,0.0,0.0
195603,Vulval and/or perineal noninflammatory disorders,11,0.0,0.0
441830,Disorder of fluid AND/OR electrolyte,28,0.0,0.0
377254,"Multi-infarct dementia, uncomplicated",5,0.0,0.0
440385,Obstructive hydrocephalus,6,0.0,0.0
45763549,Bilateral tinnitus,11,0.0,0.0
312927,Acute cor pulmonale,15,0.0,0.0
