disease_id,disease_name,degree,degree_centrality,strength,strength_norm
4201390,Colostomy present,65,0.04287598944591029,158.0,0.013654826721977356
4031164,Non-scarring alopecia,65,0.04287598944591029,147.0,0.012704174228675136
4236484,Paresthesia,65,0.04287598944591029,157.0,0.013568403768040792
439751,Secondary malignant neoplasm of intrathoracic lymph nodes,65,0.04287598944591029,151.0,0.013049866044421399
4246451,Secondary malignant neoplasm of brain,65,0.04287598944591029,151.0,0.013049866044421399
4154168,Pelvic injury,65,0.04287598944591029,151.0,0.013049866044421399
4059290,Steatosis of liver,65,0.04287598944591029,139.0,0.012012790597182611
24609,Hypoglycemia,65,0.04287598944591029,146.0,0.01261775127473857
377574,Presbycusis,65,0.04287598944591029,134.0,0.011580675827499784
138994,Myelodysplastic syndrome (clinical),64,0.04221635883905013,145.0,0.012531328320802004
197324,Disorder of peritoneum,64,0.04221635883905013,143.0,0.012358482412928874
4040820,Rheumatic disease of mitral AND aortic valves,64,0.04221635883905013,167.0,0.014432633307406448
198520,Lumbar spondylosis with myelopathy,64,0.04221635883905013,143.0,0.012358482412928874
4320332,Hydrocele of tunica vaginalis,63,0.04155672823218998,126.0,0.010889292196007259
4132130,Dilatation of aorta,63,0.04155672823218998,137.0,0.01183994468930948
317898,Malignant essential hypertension,63,0.04155672823218998,126.0,0.010889292196007259
443530,Hematochezia,63,0.04155672823218998,152.0,0.013136288998357963
4038838,Non-Hodgkin's lymphoma (clinical),63,0.04155672823218998,153.0,0.01322271195229453
321042,Cardiac arrest,63,0.04155672823218998,154.0,0.013309134906231096
433701,Mycosis,63,0.04155672823218998,151.0,0.013049866044421399
4188155,Hernia of anterior abdominal wall,62,0.040897097625329816,148.0,0.0127905971826117
135893,Pressure ulcer of heel,62,0.040897097625329816,131.0,0.011321406965690088
192680,Portal hypertension,62,0.040897097625329816,144.0,0.01244490536686544
4147829,Pain in pelvis,62,0.040897097625329816,138.0,0.011926367643246047
4041285,Urogenital finding,62,0.040897097625329816,124.0,0.010716446288134129
201461,Disorder affecting transplanted structure,62,0.040897097625329816,136.0,0.011753521735372915
377286,Visual field defect,61,0.040237467018469655,135.0,0.011667098781436349
439928,Gangrenous disorder,61,0.040237467018469655,138.0,0.011926367643246047
26662,Testicular hypofunction,61,0.040237467018469655,136.0,0.011753521735372915
137275,Disorder of muscle,61,0.040237467018469655,139.0,0.012012790597182611
4025325,Periapical abscess,61,0.040237467018469655,150.0,0.012963443090484833
437986,Failure to thrive,60,0.0395778364116095,147.0,0.012704174228675136
140168,Psoriasis,60,0.0395778364116095,142.0,0.012272059458992308
317895,Renovascular hypertension,59,0.03891820580474934,123.0,0.010630023334197563
43530807,Allergic disposition,59,0.03891820580474934,136.0,0.011753521735372915
192360,Cyst and pseudocyst of pancreas,59,0.03891820580474934,144.0,0.01244490536686544
257315,Bacterial pneumonia,59,0.03891820580474934,147.0,0.012704174228675136
441417,Incoordination,59,0.03891820580474934,132.0,0.011407829919626652
133834,Atopic dermatitis,59,0.03891820580474934,124.0,0.010716446288134129
257503,Primary malignant neoplasm of main bronchus,58,0.03825857519788918,128.0,0.011062138103880391
320420,Vitreous degeneration,58,0.03825857519788918,134.0,0.011580675827499784
436093,Disseminated intravascular coagulation,58,0.03825857519788918,138.0,0.011926367643246047
4160464,Pseudofolliculitis barbae,58,0.03825857519788918,116.0,0.010025062656641603
45757591,Osteophyte of bone,57,0.037598944591029027,142.0,0.012272059458992308
72993,"Localized, primary osteoarthritis",57,0.037598944591029027,128.0,0.011062138103880391
137820,Postoperative hypothyroidism,57,0.037598944591029027,131.0,0.011321406965690088
4282316,Recurrent major depression,57,0.037598944591029027,127.0,0.010975715149943825
192683,Uterovaginal prolapse,57,0.037598944591029027,132.0,0.011407829919626652
435243,Alcohol dependence,56,0.036939313984168866,127.0,0.010975715149943825
4344387,Bone necrosis,56,0.036939313984168866,143.0,0.012358482412928874
4353709,Intracerebral vascular finding,56,0.036939313984168866,132.0,0.011407829919626652
4115170,Pain in right arm,56,0.036939313984168866,117.0,0.01011148561057817
4295261,Postmenopausal state,56,0.036939313984168866,121.0,0.010457177426324432
312349,Venous varices,56,0.036939313984168866,121.0,0.010457177426324432
134441,Chronic ulcer of skin,56,0.036939313984168866,127.0,0.010975715149943825
437992,Renal function tests abnormal,56,0.036939313984168866,123.0,0.010630023334197563
432899,Normal pressure hydrocephalus,56,0.036939313984168866,133.0,0.011494252873563218
78474,Hypertrophy of breast,56,0.036939313984168866,133.0,0.011494252873563218
435220,Severe recurrent major depression without psychotic features,56,0.036939313984168866,122.0,0.010543600380260996
4003171,Benign neoplasm of meninges,56,0.036939313984168866,126.0,0.010889292196007259
4092879,Absent kidney,56,0.036939313984168866,133.0,0.011494252873563218
44782760,Acute thrombosis of superficial vein of upper extremity,56,0.036939313984168866,138.0,0.011926367643246047
4307981,Clostridium difficile colitis,55,0.036279683377308705,127.0,0.010975715149943825
132841,Malignant lymphoma of lymph nodes of multiple sites,55,0.036279683377308705,139.0,0.012012790597182611
4216894,Precipitous drop in hematocrit,54,0.03562005277044855,130.0,0.011234984011753522
76240,Closed fracture pubis,54,0.03562005277044855,121.0,0.010457177426324432
46270027,Pneumonia due to methicillin resistant Staphylococcus aureus,54,0.03562005277044855,119.0,0.0102843315184513
138225,Disorder of sebaceous gland,54,0.03562005277044855,109.0,0.009420101979085644
380733,Otalgia,54,0.03562005277044855,115.0,0.009938639702705039
379010,Epiretinal membrane,54,0.03562005277044855,120.0,0.010370754472387866
200765,Chronic cholecystitis,54,0.03562005277044855,127.0,0.010975715149943825
4028253,Neoplasm of digestive system,54,0.03562005277044855,138.0,0.011926367643246047
4195085,Nasal congestion,54,0.03562005277044855,114.0,0.009852216748768473
40480893,Nonspecific tuberculin test reaction,54,0.03562005277044855,117.0,0.01011148561057817
45769461,Non-rheumatic mitral valve disease,54,0.03562005277044855,140.0,0.012099213551119177
313221,Rheumatic aortic stenosis,54,0.03562005277044855,137.0,0.01183994468930948
4033848,Post-inflammatory hyperpigmentation,54,0.03562005277044855,108.0,0.00933367902514908
433031,Hallucinations,53,0.03496042216358839,112.0,0.009679370840895343
432595,Amyloidosis,53,0.03496042216358839,106.0,0.009160833117275948
438725,Disorder of magnesium metabolism,53,0.03496042216358839,134.0,0.011580675827499784
435753,Malignant lymphoma of intrathoracic lymph nodes,53,0.03496042216358839,128.0,0.011062138103880391
37016882,Dissection of thoracoabdominal aorta,53,0.03496042216358839,135.0,0.011667098781436349
4023310,Blindness AND/OR vision impairment level,53,0.03496042216358839,129.0,0.011148561057816956
35624757,Neutropenia due to and following chemotherapy,53,0.03496042216358839,124.0,0.010716446288134129
4172432,Hyperpigmentation of skin,52,0.03430079155672823,116.0,0.010025062656641603
4232691,Permanent atrial fibrillation,52,0.03430079155672823,119.0,0.0102843315184513
40483262,Arthritis of shoulder region joint,52,0.03430079155672823,119.0,0.0102843315184513
438134,Hypersomnia,52,0.03430079155672823,111.0,0.009592947886958776
441541,Lymphocytopenia,52,0.03430079155672823,114.0,0.009852216748768473
132706,Disorder of nail,52,0.03430079155672823,104.0,0.008987987209402817
4108817,"Tricuspid valve disorder, non-rheumatic",52,0.03430079155672823,119.0,0.0102843315184513
44783028,Injury of shoulder and upper arm,51,0.033641160949868076,102.0,0.008815141301529687
376063,Benign neoplasm of cerebral meninges,51,0.033641160949868076,116.0,0.010025062656641603
4177944,Panacinar emphysema,51,0.033641160949868076,102.0,0.008815141301529687
4245252,Raised prostate specific antigen,51,0.033641160949868076,111.0,0.009592947886958776
4204199,Hand pain,51,0.033641160949868076,117.0,0.01011148561057817
26823,Oral phase dysphagia,51,0.033641160949868076,126.0,0.010889292196007259
192667,Atrophic gastritis,51,0.033641160949868076,111.0,0.009592947886958776
4120275,Drug-induced hypotension,50,0.032981530343007916,114.0,0.009852216748768473
73754,Restless legs,50,0.032981530343007916,107.0,0.009247256071212514
4064161,Cirrhosis of liver,50,0.032981530343007916,107.0,0.009247256071212514
261599,Vocal cord paralysis,49,0.032321899736147755,115.0,0.009938639702705039
28974,Candidiasis of the esophagus,49,0.032321899736147755,110.0,0.00950652493302221
75576,Irritable bowel syndrome,49,0.032321899736147755,116.0,0.010025062656641603
444100,Mood disorder,48,0.0316622691292876,104.0,0.008987987209402817
444411,Carcinoma in situ of skin of trunk,48,0.0316622691292876,105.0,0.009074410163339383
133729,Hyperparathyroidism,48,0.0316622691292876,116.0,0.010025062656641603
36714994,Typical atrial flutter,48,0.0316622691292876,124.0,0.010716446288134129
40484571,Disorder of joint of shoulder region,48,0.0316622691292876,103.0,0.008901564255466251
4115027,Squamous cell carcinoma of skin of upper lip,47,0.03100263852242744,101.0,0.00872871834759312
432451,Abnormal results function studies of central nervous system,47,0.03100263852242744,107.0,0.009247256071212514
4273632,Right ventricular failure,47,0.03100263852242744,106.0,0.009160833117275948
438252,Spontaneous ecchymosis,47,0.03100263852242744,105.0,0.009074410163339383
437461,Disorder of prosthetic cardiac valve,47,0.03100263852242744,120.0,0.010370754472387866
4008576,Diabetes mellitus without complication,47,0.03100263852242744,113.0,0.009765793794831907
200757,Abscess of peritoneum,47,0.03100263852242744,114.0,0.009852216748768473
4175154,Disorder of the peripheral nervous system,47,0.03100263852242744,116.0,0.010025062656641603
44782690,Chronic kidney disease stage 5 due to hypertension,47,0.03100263852242744,109.0,0.009420101979085644
373474,Diplopia,47,0.03100263852242744,111.0,0.009592947886958776
439040,Subdural hemorrhage,46,0.030343007915567283,107.0,0.009247256071212514
4301427,Squamous cell carcinoma of upper extremity,46,0.030343007915567283,92.0,0.007950911762164031
4027396,Peripheral neuritis,46,0.030343007915567283,102.0,0.008815141301529687
444410,Carcinoma in situ of skin of ear,46,0.030343007915567283,92.0,0.007950911762164031
4207539,Syndrome of inappropriate vasopressin secretion,46,0.030343007915567283,104.0,0.008987987209402817
436665,Bipolar disorder,46,0.030343007915567283,101.0,0.00872871834759312
142026,Disorder of cardiovascular prostheses and implants,46,0.030343007915567283,99.0,0.00855587243971999
139750,Primary malignant neoplasm of skin,46,0.030343007915567283,97.0,0.008383026531846858
197331,Disorder of urinary tract,46,0.030343007915567283,106.0,0.009160833117275948
43020424,Hypertensive emergency,46,0.030343007915567283,99.0,0.00855587243971999
440083,Acute stress disorder,45,0.029683377308707123,100.0,0.008642295393656555
4237062,Mural thrombus of heart,45,0.029683377308707123,99.0,0.00855587243971999
373425,Secondary malignant neoplasm of nervous system,45,0.029683377308707123,102.0,0.008815141301529687
444247,Venous thrombosis,45,0.029683377308707123,110.0,0.00950652493302221
4050884,Pleural plaque,45,0.029683377308707123,101.0,0.00872871834759312
44782732,Chronic pulmonary embolism,45,0.029683377308707123,94.0,0.008123757670037162
4079687,Tumor lysis syndrome,45,0.029683377308707123,102.0,0.008815141301529687
40491960,Sepsis due to methicillin resistant Staphylococcus aureus,45,0.029683377308707123,101.0,0.00872871834759312
192273,Benign neoplasm of adrenal gland,44,0.029023746701846966,91.0,0.007864488808227465
194993,Intestinal malabsorption,44,0.029023746701846966,88.0,0.007605219946417769
437176,Late effect of accidental fall,44,0.029023746701846966,97.0,0.008383026531846858
439154,Abnormal findings on diagnostic imaging of skull and head,44,0.029023746701846966,111.0,0.009592947886958776
4158910,Secondary malignant neoplasm of unknown site,44,0.029023746701846966,105.0,0.009074410163339383
374044,Ptosis of eyelid,44,0.029023746701846966,100.0,0.008642295393656555
46273719,Acute hypercapnic respiratory failure,44,0.029023746701846966,91.0,0.007864488808227465
135333,Pressure ulcer,44,0.029023746701846966,88.0,0.007605219946417769
4166125,"Localized swelling, mass and lump, neck",44,0.029023746701846966,101.0,0.00872871834759312
4059452,Glomerular disease,44,0.029023746701846966,88.0,0.007605219946417769
198809,Acute cholecystitis,44,0.029023746701846966,98.0,0.008469449485783424
4302537,Digestive system finding,44,0.029023746701846966,98.0,0.008469449485783424
46269946,Sepsis caused by Enterococcus,44,0.029023746701846966,95.0,0.008210180623973728
261881,Trauma and postoperative pulmonary insufficiency,44,0.029023746701846966,114.0,0.009852216748768473
134116,Dermatitis due to drug AND/OR medicine taken internally,44,0.029023746701846966,99.0,0.00855587243971999
43021227,Allergic condition,44,0.029023746701846966,96.0,0.008296603577910292
36716978,Acute on chronic hypercapnic respiratory failure,44,0.029023746701846966,102.0,0.008815141301529687
4216397,Nerve root disorder,44,0.029023746701846966,98.0,0.008469449485783424
193520,Urinary bladder stone,43,0.02836411609498681,94.0,0.008123757670037162
72407,Effusion of joint of shoulder region,43,0.02836411609498681,94.0,0.008123757670037162
4146581,Mild intermittent asthma,43,0.02836411609498681,97.0,0.008383026531846858
195596,Chronic pancreatitis,43,0.02836411609498681,104.0,0.008987987209402817
78505,"Localized, primary osteoarthritis of the ankle and/or foot",43,0.02836411609498681,86.0,0.007432374038544637
253790,Pneumonia due to Klebsiella pneumoniae,43,0.02836411609498681,92.0,0.007950911762164031
133726,Carcinoma in situ of skin of face,43,0.02836411609498681,94.0,0.008123757670037162
4211001,Chronic gastric ulcer with hemorrhage,43,0.02836411609498681,101.0,0.00872871834759312
36712986,Atypical atrial flutter,43,0.02836411609498681,96.0,0.008296603577910292
46270513,Secondary malignant neoplasm of right lung,43,0.02836411609498681,104.0,0.008987987209402817
200349,Malignant lymphoma of intra-abdominal lymph nodes,43,0.02836411609498681,106.0,0.009160833117275948
40487064,Sepsis due to Escherichia coli,42,0.027704485488126648,88.0,0.007605219946417769
437474,Postoperative infection,42,0.027704485488126648,88.0,0.007605219946417769
40492458,Neoplasm of uncertain behavior of digestive organ,42,0.027704485488126648,96.0,0.008296603577910292
74138,Pathological fracture of vertebra,42,0.027704485488126648,99.0,0.00855587243971999
4280726,Seasonal allergic rhinitis,42,0.027704485488126648,90.0,0.0077780658542909
380111,Acute atopic conjunctivitis,42,0.027704485488126648,92.0,0.007950911762164031
254443,Sjögren's syndrome,42,0.027704485488126648,100.0,0.008642295393656555
4151985,Lower back injury,42,0.027704485488126648,88.0,0.007605219946417769
4284982,Calculus of bile duct without obstruction,41,0.02704485488126649,90.0,0.0077780658542909
4138617,Psychophysiologic insomnia,41,0.02704485488126649,94.0,0.008123757670037162
44782819,Chronic occlusion of artery of extremity,41,0.02704485488126649,82.0,0.007086682222798376
4191650,Acute respiratory distress,41,0.02704485488126649,82.0,0.007086682222798376
374313,Neoplasm of uncertain behavior of soft tissues,41,0.02704485488126649,90.0,0.0077780658542909
320425,Heart block,41,0.02704485488126649,82.0,0.007086682222798376
439005,Chronic alcoholism in remission,41,0.02704485488126649,82.0,0.007086682222798376
255919,Finding of head and neck region,41,0.02704485488126649,98.0,0.008469449485783424
377575,Tinnitus,41,0.02704485488126649,98.0,0.008469449485783424
4125590,Slurred speech,40,0.026385224274406333,92.0,0.007950911762164031
314962,Raynaud's disease,40,0.026385224274406333,89.0,0.007691642900354334
444264,Thrombosis of iliac artery,40,0.026385224274406333,89.0,0.007691642900354334
193144,Secondary malignant neoplasm of adrenal gland,40,0.026385224274406333,85.0,0.007345951084608072
4012368,Increased frequency of urination,40,0.026385224274406333,81.0,0.0070002592688618095
40483794,Degenerative joint disease of pelvis,40,0.026385224274406333,106.0,0.009160833117275948
4083556,Seronegative rheumatoid arthritis,40,0.026385224274406333,90.0,0.0077780658542909
140352,"Acute myeloid leukemia, disease",40,0.026385224274406333,89.0,0.007691642900354334
432863,Acquired coagulation factor deficiency,39,0.025725593667546173,86.0,0.007432374038544637
4100065,Disease due to Coronaviridae,39,0.025725593667546173,78.0,0.006740990407052113
134668,Chronic maxillary sinusitis,39,0.025725593667546173,84.0,0.007259528130671506
4167097,Spondylolisthesis,39,0.025725593667546173,97.0,0.008383026531846858
200527,Splenomegaly,39,0.025725593667546173,81.0,0.0070002592688618095
4079499,Convalescence after radiotherapy,39,0.025725593667546173,78.0,0.006740990407052113
318459,Respiratory insufficiency,39,0.025725593667546173,78.0,0.006740990407052113
4008220,"Closed fracture lumbar vertebra, wedge",39,0.025725593667546173,82.0,0.007086682222798376
4084966,Candida infection of genital region,38,0.025065963060686015,79.0,0.006827413360988678
381270,Parkinson's disease,38,0.025065963060686015,92.0,0.007950911762164031
4242669,Biventricular congestive heart failure,38,0.025065963060686015,76.0,0.006568144499178982
46269921,Oral ulcerative mucositis due to antineoplastic therapy,38,0.025065963060686015,84.0,0.007259528130671506
4170145,Absence of lung,38,0.025065963060686015,85.0,0.007345951084608072
317376,Tachypnea,38,0.025065963060686015,79.0,0.006827413360988678
4100857,Extreme obesity with alveolar hypoventilation,38,0.025065963060686015,89.0,0.007691642900354334
4152592,Lumbosacral stenosis,38,0.025065963060686015,93.0,0.008037334716100596
192735,Malignant ascites,38,0.025065963060686015,87.0,0.007518796992481203
140842,Changes in skin texture,37,0.024406332453825858,78.0,0.006740990407052113
75865,Disorder of the urinary system,37,0.024406332453825858,74.0,0.00639529859130585
443785,Calculus of gallbladder with cholecystitis,37,0.024406332453825858,77.0,0.006654567453115548
200451,Chronic passive congestion of liver,37,0.024406332453825858,82.0,0.007086682222798376
374905,Non-organic sleep disorder,37,0.024406332453825858,75.0,0.0064817215452424165
81151,Sprain of ankle,37,0.024406332453825858,77.0,0.006654567453115548
4160859,Methicillin resistant Staphylococcus aureus carrier,37,0.024406332453825858,88.0,0.007605219946417769
4147183,General symptom,37,0.024406332453825858,85.0,0.007345951084608072
4121463,Postoperative cardiac complication,37,0.024406332453825858,79.0,0.006827413360988678
4224741,Degenerative disorder of macula,37,0.024406332453825858,76.0,0.006568144499178982
434622,Deficiency anemias,36,0.023746701846965697,72.0,0.00622245268343272
444131,Injury of lower leg,36,0.023746701846965697,83.0,0.007173105176734941
4085586,"Thrombus due to any device, implant AND/OR graft",36,0.023746701846965697,78.0,0.006740990407052113
4265485,Bacteriuria,36,0.023746701846965697,75.0,0.0064817215452424165
199064,Chronic vascular insufficiency of intestine,36,0.023746701846965697,82.0,0.007086682222798376
37109056,Vascular dementia without behavioral disturbance,36,0.023746701846965697,82.0,0.007086682222798376
79240,Prosthetic joint dislocation,36,0.023746701846965697,72.0,0.00622245268343272
432875,Anemia due to chronic blood loss,36,0.023746701846965697,86.0,0.007432374038544637
374022,Hemiplegia,36,0.023746701846965697,79.0,0.006827413360988678
435459,Staphylococcal infectious disease,36,0.023746701846965697,84.0,0.007259528130671506
201613,Chronic nonalcoholic liver disease,36,0.023746701846965697,80.0,0.006913836314925244
320739,Dissection of aorta,36,0.023746701846965697,80.0,0.006913836314925244
380706,Regular astigmatism,36,0.023746701846965697,72.0,0.00622245268343272
444084,Extrinsic allergic alveolitis,36,0.023746701846965697,74.0,0.00639529859130585
4140438,Chronic hypercapnic respiratory failure,36,0.023746701846965697,78.0,0.006740990407052113
314131,Degeneration of cervical intervertebral disc,36,0.023746701846965697,88.0,0.007605219946417769
442774,Intermittent claudication,35,0.02308707124010554,79.0,0.006827413360988678
4055201,Angiodysplasia of colon,35,0.02308707124010554,70.0,0.006049606775559589
320136,Disorder of respiratory system,35,0.02308707124010554,80.0,0.006913836314925244
77631,"Localized, secondary osteoarthritis of the shoulder region",34,0.022427440633245383,79.0,0.006827413360988678
4156515,Malnutrition (calorie),34,0.022427440633245383,72.0,0.00622245268343272
4168701,"Localized swelling, mass and lump, upper limb",34,0.022427440633245383,77.0,0.006654567453115548
193252,Diverticulosis of small intestine,34,0.022427440633245383,74.0,0.00639529859130585
440360,Pure hyperglyceridemia,34,0.022427440633245383,79.0,0.006827413360988678
4010963,Cramp in lower leg associated with rest,34,0.022427440633245383,68.0,0.005876760867686457
435565,Embolism and thrombosis of the vena cava,34,0.022427440633245383,74.0,0.00639529859130585
4114222,Malignant tumor of head and neck,34,0.022427440633245383,82.0,0.007086682222798376
316428,Hypertrophic obstructive cardiomyopathy,33,0.021767810026385226,70.0,0.006049606775559589
4300092,Cannabis-induced organic mental disorder,33,0.021767810026385226,70.0,0.006049606775559589
4307254,Closed fracture,33,0.021767810026385226,70.0,0.006049606775559589
198124,Kidney disease,33,0.021767810026385226,79.0,0.006827413360988678
198464,Incisional hernia,33,0.021767810026385226,76.0,0.006568144499178982
433813,Bladder neck obstruction,33,0.021767810026385226,67.0,0.005790337913749892
192357,Paralytic ileus,33,0.021767810026385226,76.0,0.006568144499178982
198985,Primary malignant neoplasm of kidney,33,0.021767810026385226,75.0,0.0064817215452424165
78472,Microscopic hematuria,33,0.021767810026385226,73.0,0.006308875637369285
435786,Disorder of sleep-wake cycle,33,0.021767810026385226,66.0,0.005703914959813326
4115169,Pain in left arm,32,0.021108179419525065,69.0,0.0059631838216230235
74582,Primary malignant neoplasm of rectum,32,0.021108179419525065,73.0,0.006308875637369285
4168666,Cerebral degeneration,32,0.021108179419525065,73.0,0.006308875637369285
44782743,Acute deep venous thrombosis of popliteal vein,32,0.021108179419525065,70.0,0.006049606775559589
4013643,Pulmonary arterial hypertension,32,0.021108179419525065,64.0,0.005531069051940196
133228,Dental caries,32,0.021108179419525065,71.0,0.006136029729496154
4045749,Cerebral amyloid angiopathy,32,0.021108179419525065,70.0,0.006049606775559589
443238,Diabetic - poor control,32,0.021108179419525065,72.0,0.00622245268343272
4117779,Peripheral nerve disease,32,0.021108179419525065,73.0,0.006308875637369285
314171,Low blood pressure reading,32,0.021108179419525065,70.0,0.006049606775559589
4331284,Contusion of scalp,32,0.021108179419525065,70.0,0.006049606775559589
257755,Complication of transplanted lung,31,0.020448548812664908,62.0,0.005358223144067064
432461,Closed fracture of shaft of clavicle,31,0.020448548812664908,62.0,0.005358223144067064
43530727,Spontaneous cerebral hemorrhage,31,0.020448548812664908,80.0,0.006913836314925244
43020567,Air leaking from lung,31,0.020448548812664908,74.0,0.00639529859130585
42539698,Transplanted lung present,31,0.020448548812664908,62.0,0.005358223144067064
435119,Late effect of injury,31,0.020448548812664908,64.0,0.005531069051940196
432463,Closed fracture of acromial end of clavicle,31,0.020448548812664908,62.0,0.005358223144067064
4207623,Lung transplant rejection,31,0.020448548812664908,62.0,0.005358223144067064
133725,Carcinoma in situ of skin of lip,31,0.020448548812664908,62.0,0.005358223144067064
78236,Muscle atrophy,31,0.020448548812664908,62.0,0.005358223144067064
4144112,Adult hypertrophic pyloric stenosis,31,0.020448548812664908,63.0,0.0054446460980036296
319845,Pulmonary valve disorder,31,0.020448548812664908,76.0,0.006568144499178982
43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,31,0.020448548812664908,65.0,0.005617492005876761
77030,Disorder of breast,30,0.01978891820580475,63.0,0.0054446460980036296
4069320,Pseudarthrosis after fusion or arthrodesis,30,0.01978891820580475,60.0,0.005185377236193933
35622958,Disorder in remission,30,0.01978891820580475,60.0,0.005185377236193933
4306292,Upper abdominal pain,30,0.01978891820580475,60.0,0.005185377236193933
4025938,Pressure ulcer of sacral region,30,0.01978891820580475,60.0,0.005185377236193933
252662,Tracheobronchial disorder,30,0.01978891820580475,60.0,0.005185377236193933
132393,Pressure ulcer stage 1,30,0.01978891820580475,60.0,0.005185377236193933
46272380,Chronic gout without tophus,30,0.01978891820580475,71.0,0.006136029729496154
4008556,Pseudocyst of pancreas,30,0.01978891820580475,71.0,0.006136029729496154
4273391,Suicidal thoughts,30,0.01978891820580475,65.0,0.005617492005876761
4297667,Basal cell carcinoma of upper extremity,30,0.01978891820580475,63.0,0.0054446460980036296
4017107,Traumatic subdural hemorrhage,30,0.01978891820580475,61.0,0.005271800190130498
193519,Impaired renal function disorder,29,0.01912928759894459,58.0,0.005012531328320802
75036,"Localized, primary osteoarthritis of the hand",29,0.01912928759894459,62.0,0.005358223144067064
438112,Neoplastic disease,29,0.01912928759894459,66.0,0.005703914959813326
193165,Disorder of adrenal gland,29,0.01912928759894459,63.0,0.0054446460980036296
200618,Postoperative shock,29,0.01912928759894459,58.0,0.005012531328320802
4148486,Postprocedural respiratory failure,29,0.01912928759894459,69.0,0.0059631838216230235
46273463,Upper respiratory tract infection due to Influenza,28,0.018469656992084433,67.0,0.005790337913749892
141253,Disorder of thyroid gland,28,0.018469656992084433,56.0,0.004839685420447671
441830,Disorder of fluid AND/OR electrolyte,28,0.018469656992084433,56.0,0.004839685420447671
4281826,Lymphocytosis,28,0.018469656992084433,58.0,0.005012531328320802
442555,Breathing painful,28,0.018469656992084433,56.0,0.004839685420447671
4027663,Peptic ulcer,28,0.018469656992084433,56.0,0.004839685420447671
256723,Pneumonia and influenza,28,0.018469656992084433,67.0,0.005790337913749892
443465,Dysphagia as a late effect of cerebrovascular accident,28,0.018469656992084433,62.0,0.005358223144067064
4137468,Abscess of skin and/or subcutaneous tissue,28,0.018469656992084433,67.0,0.005790337913749892
432250,Disorder due to infection,28,0.018469656992084433,63.0,0.0054446460980036296
443421,Gallbladder and bile duct calculi,27,0.017810026385224276,54.0,0.00466683951257454
4111709,Non-traumatic subdural hemorrhage,27,0.017810026385224276,58.0,0.005012531328320802
321661,Spinal stenosis of thoracic region,27,0.017810026385224276,55.0,0.004753262466511105
4334801,Surgical site infection,27,0.017810026385224276,63.0,0.0054446460980036296
318169,Varicose veins of lower extremity,27,0.017810026385224276,57.0,0.0049261083743842365
197610,Cyst of ovary,27,0.017810026385224276,61.0,0.005271800190130498
199075,Neurogenic bladder,27,0.017810026385224276,55.0,0.004753262466511105
4141454,Recurrent major depression in partial remission,27,0.017810026385224276,54.0,0.00466683951257454
433596,Abnormal sputum,27,0.017810026385224276,54.0,0.00466683951257454
432933,Aneurysm of artery of lower extremity,27,0.017810026385224276,61.0,0.005271800190130498
316211,Acquired spondylolisthesis,27,0.017810026385224276,54.0,0.00466683951257454
440032,Cytomegalovirus infection,27,0.017810026385224276,54.0,0.00466683951257454
443702,Abnormal response to nerve stimulation,26,0.017150395778364115,53.0,0.004580416558637974
44782747,Acute deep venous thrombosis of femoral vein,26,0.017150395778364115,56.0,0.004839685420447671
435752,Primary malignant neoplasm of duodenum,26,0.017150395778364115,56.0,0.004839685420447671
4176892,Cortical hemorrhage,26,0.017150395778364115,65.0,0.005617492005876761
4291304,Dermatosis of eyelid,26,0.017150395778364115,52.0,0.004493993604701409
437498,Primary malignant neoplasm of tongue,26,0.017150395778364115,66.0,0.005703914959813326
135340,Pressure ulcer stage 3,26,0.017150395778364115,52.0,0.004493993604701409
441415,Electromyogram abnormal,26,0.017150395778364115,53.0,0.004580416558637974
4164639,Blind left eye,26,0.017150395778364115,52.0,0.004493993604701409
197500,Primary malignant neoplasm of colon,26,0.017150395778364115,59.0,0.005098954282257368
444122,Calculus of bile duct with obstruction,25,0.016490765171503958,50.0,0.004321147696828277
434169,Abnormal findings on diagnostic imaging of breast,25,0.016490765171503958,53.0,0.004580416558637974
444444,Benign neoplasm of transverse colon,25,0.016490765171503958,57.0,0.0049261083743842365
4112334,Idiopathic hypotension,25,0.016490765171503958,50.0,0.004321147696828277
321315,Trifascicular block,25,0.016490765171503958,50.0,0.004321147696828277
42537304,Hydronephrosis due to calculus of kidney and ureter,25,0.016490765171503958,59.0,0.005098954282257368
437382,Urine finding,25,0.016490765171503958,53.0,0.004580416558637974
36715792,Acquired absence of breast,25,0.016490765171503958,50.0,0.004321147696828277
193322,Right lower quadrant pain,25,0.016490765171503958,59.0,0.005098954282257368
43022069,Primary central sleep apnea,25,0.016490765171503958,50.0,0.004321147696828277
440814,Torticollis,25,0.016490765171503958,55.0,0.004753262466511105
36684319,Adjustment disorder with mixed anxiety and depressed mood,25,0.016490765171503958,52.0,0.004493993604701409
372604,Movement disorder,25,0.016490765171503958,56.0,0.004839685420447671
44784105,Injury of free lower limb,25,0.016490765171503958,55.0,0.004753262466511105
4286676,Acquired deformity of rib,25,0.016490765171503958,50.0,0.004321147696828277
46273390,Dependence on respirator,25,0.016490765171503958,50.0,0.004321147696828277
4187240,Disorder of aorta,25,0.016490765171503958,50.0,0.004321147696828277
376124,Pinguecula,25,0.016490765171503958,50.0,0.004321147696828277
