disease_id,disease_name,community,degree,clustering
4141454,Recurrent major depression in partial remission,1,142,0.9491559284786735
36714116,Hypoglycemic coma due to type 2 diabetes mellitus,1,142,0.9570472480271701
4038038,Bilateral earache,1,142,0.9108980121865947
608177,Myelopathy due to cervical spondylosis,1,141,0.892806484295846
43531027,Mononeuropathy of upper limb,1,141,0.9676798378926038
4004352,Irritant contact dermatitis,1,141,0.9656534954407295
433577,Hammer toe,1,141,0.9070921985815603
4286676,Acquired deformity of rib,1,141,0.9350557244174266
375519,Alcohol withdrawal syndrome,1,140,0.9068859198355601
4216708,Urgent desire for stool,1,140,0.9597122302158273
4335891,Injury of conjunctiva,1,140,0.9232271325796506
4312493,Corneal abrasion,1,140,0.9232271325796506
79240,Prosthetic joint dislocation,1,139,0.8383901574392659
377574,Presbycusis,1,138,0.9657251666137734
4001298,Osteomyelitis of vertebra,1,138,0.9417116259388554
378161,Disorder of ear,1,138,0.9256320744737121
4048489,Recurrent acute sinusitis,1,137,0.9177758694718764
432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",1,137,0.8582009446114212
437969,Talipes planus,1,137,0.9124087591240876
78619,Contusion of knee,1,137,0.9362387290682697
138148,Plantar nerve lesion,1,136,0.933115468409586
37109050,Meibomian gland dysfunction of right eye,1,136,0.9247276688453159
4265749,Meibomian gland dysfunction,1,136,0.9247276688453159
73008,Enthesopathy,1,136,0.9157952069716776
4025677,Single episode of major depression in full remission,1,135,0.9614151464897733
441415,Electromyogram abnormal,1,135,0.9326699834162521
4184423,Scoliosis of lumbar spine,1,135,0.8906578220011055
4155034,Laceration of forearm,1,135,0.9559977888336098
193402,Bacterial enteritis,1,134,0.941196274267759
141825,Simple goiter,1,134,0.9349119066322523
45768964,Uncomplicated moderate persistent asthma,1,134,0.8632027830770957
441818,Hemangioma,1,133,0.9251537935748462
4151842,Bite - wound,1,133,0.9580770107085896
37108814,Inconclusive mammography finding,1,132,0.878440897524867
4280571,Acute pyelonephritis,1,132,0.9539671524404348
4143972,Raynaud's phenomenon,1,131,0.9231943628890193
43531028,Mononeuropathy of lower limb,1,131,0.967586611861421
4215402,Primary insomnia,1,131,0.9166177334116266
438120,Opioid dependence,1,130,0.908288610614192
320425,Heart block,1,130,0.9590936195587358
444457,Benign neoplasm of rectum,1,130,0.9526535480023852
43531561,Myasthenia gravis without exacerbation,1,129,0.9637839147286822
4008220,"Closed fracture lumbar vertebra, wedge",1,129,0.920421511627907
378165,Nystagmus,1,129,0.892078488372093
4331304,Photodermatitis,1,127,0.9518810148731408
37309664,Asymptomatic microscopic hematuria,1,125,0.9647741935483871
201891,Disorder of stomach,1,125,0.8998709677419355
4234112,Brain injury without open intracranial wound,1,124,0.933910306845004
77631,"Localized, secondary osteoarthritis of the shoulder region",1,124,0.8507736690270129
198202,Cystocele,1,124,0.9562024652504589
4013526,ESR raised,1,124,0.9846577498033044
4251304,Intervertebral disc prolapse,1,124,0.9476789929189614
4227449,Spondylosis,1,124,0.9597429845266194
72986,Disorder of lower leg,1,122,0.9581357539628776
4155040,Laceration of lower leg,1,122,0.9600325159192521
42535528,Blepharitis of right eyelid,1,122,0.9417423113399268
253954,Pulmonary tuberculosis,1,121,0.9348484848484848
375547,Anisometropia,1,120,0.8973389355742297
43021778,Hearing loss of right ear,1,120,0.9537815126050421
4311591,Cramp in limb,1,120,0.9194677871148459
75634,Fracture malunion,1,119,0.7785215781227746
254669,Disorder of vocal cord,1,119,0.9444523572140721
75128,Injury of chest wall,1,118,0.9220628712154136
43021779,Hearing loss of left ear,1,118,0.956395769955092
4191597,Disorder of refraction,1,118,0.9180066637693757
4176908,Snapping thumb syndrome,1,118,1.0
73560,Calcaneal spur,1,117,0.9544650751547303
78272,Sprain of wrist,1,117,0.968464485705865
4308696,Pain due to internal prosthetic device,1,117,0.9531388152077808
4200286,Paralytic ectropion,1,116,0.9581709145427286
4035611,Seropositive rheumatoid arthritis,1,116,0.8671664167916042
35624213,Secondary cataract,1,116,0.9517241379310345
441534,"Severe major depression, single episode, without psychotic features",1,115,0.9807780320366133
81250,Carcinoma in situ of breast,1,114,0.9012575687005123
381290,Ocular hypertension,1,114,0.9351032448377581
197603,Intestinal volvulus,1,114,0.9476789318428815
4117686,Rheumatoid arthritis of multiple joints,1,113,0.9445322376738305
4166902,Scalp laceration,1,113,0.9565423514538559
444115,Disorder of bursa,1,113,0.9231984829329962
4227594,Acne vulgaris,1,112,0.9140926640926641
4094343,Dislocations/sprains/strains,1,112,0.9404761904761905
437385,Intracranial injury with loss of consciousness,1,111,0.9760851760851761
201690,Renal colic,1,111,0.9801801801801802
4001670,Intraductal carcinoma in situ of breast,1,110,0.9247706422018349
316432,Right bundle branch block AND left anterior fascicular block,1,110,0.9597998331943286
45770892,Primary malignant neoplasm of uterus,1,109,0.9067278287461774
4056717,Injury of muscle and tendon at hip and thigh level,1,109,0.9155623513421679
4297668,Basal cell carcinoma of truncal skin,1,109,0.8882093102276588
80269,Mechanical complication of internal joint prosthesis,1,108,0.8170647282796816
4055231,Accidental laceration during a procedure,1,108,0.9619245413637937
40492392,Closed fracture of fibula,1,108,0.9248875043267567
43530744,Weakness of face muscles as sequela of stroke,1,108,0.9814814814814815
4263360,Fracture of pubis,1,108,0.9589823468328141
4056160,"Open wound of hand, excluding finger(s)",1,107,1.0
30284,Motion sickness,1,107,0.9723152883089402
437671,Abnormal feces,1,107,1.0
441848,Cranial nerve disorder,1,106,0.9638814016172507
437828,Disorder of calcium metabolism,1,106,0.9277628032345013
4012231,Poor stream of urine,1,106,0.9789757412398922
46274035,Pneumonia due to methicillin susceptible Staphylococcus aureus,1,106,0.9931716082659479
436940,Metabolic syndrome X,1,106,0.9333333333333333
444189,Injury of elbow,1,106,0.9942497753818509
434911,"Recurrent major depressive episodes, severe, with psychosis",1,105,0.9708791208791209
4002818,Spasm of back muscles,1,105,0.9521978021978021
72407,Effusion of joint of shoulder region,1,105,0.8615384615384616
4031106,Melanocytic nevus of face,1,104,0.9742345033607169
439005,Chronic alcoholism in remission,1,104,0.9772218073188947
4133610,Fracture of upper end of humerus,1,104,0.9029126213592233
760895,Lump in left breast,1,103,0.9864839139539311
437262,Common peroneal nerve lesion,1,103,0.9632590900437845
36684676,Dermatochalasis of left upper eyelid,1,101,0.9217821782178218
4214530,Kyphosis deformity of spine,1,101,0.8926732673267327
36684613,Dermatochalasis of right upper eyelid,1,101,0.9217821782178218
4099792,Drug-induced adrenocortical insufficiency,1,100,0.9781818181818182
43531046,Disorder of nerve root and/or plexus,1,100,0.9311111111111111
442013,Burn,1,100,1.0
434123,Primary localized osteoarthrosis of pelvic region,1,99,0.945784374355803
77963,Achilles tendinitis,1,99,0.9569160997732427
4340367,Postoperative intestinal obstruction,1,99,0.9505256648113791
375527,Headache disorder,1,98,0.9812749842204923
43530714,Sensory disorder of smell and/or taste,1,98,0.9703345255628024
434770,Closed fracture of bones of trunk,1,98,0.9638123290553334
78200,Benign mammary dysplasia,1,97,0.8612542955326461
4185029,Foot joint effusion,1,97,1.0
376686,Polyneuropathy associated with another disorder,1,97,0.9765893470790378
72737,Microcalcifications of the breast,1,96,0.9348684210526316
443539,Injury due to motor vehicle accident,1,96,0.9603070175438596
380111,Acute atopic conjunctivitis,1,96,0.9442982456140351
75344,Intervertebral disc disorder,1,95,0.9919372900335947
434626,Borderline personality disorder,1,95,0.9433370660694289
75051,Derangement of posterior horn of medial meniscus,1,94,0.9176389842141386
4043738,Hydrocephalus,1,94,0.9153511782200869
45769207,Pain provoked by trauma,1,93,0.9696119682094436
72404,Joint stiffness,1,93,0.9394576905095839
140266,Contusion of back,1,93,1.0
4145719,Spondylolisthesis L5/S1 level,1,93,0.9794296400187004
4058388,Hypertrophic scar,1,91,0.9179487179487179
438021,Disorder due to and following fracture of upper limb,1,91,0.9091575091575091
4243821,Cyst of vulva,1,90,0.9662921348314607
4310400,Acute appendicitis,1,90,0.964294631710362
4042501,Disorder of hip,1,90,0.9578027465667915
4308093,Dupuytren's disease of palm,1,90,0.921598002496879
132703,Lichen planus,1,89,0.9877425944841676
4035415,Tear of meniscus of knee,1,89,0.8820224719101124
73001,Myositis,1,89,0.9877425944841676
4010658,Difficulty passing urine,1,89,0.9619509703779366
197150,Late effect of fracture of lower extremities,1,88,0.9213688610240335
197318,Cholesterolosis of gallbladder,1,88,0.9657784743991641
3661864,Allergic reaction caused by insect bite and/or insect sting,1,88,0.9417450365726228
200779,Polyp of corpus uteri,1,87,0.9478748997594226
40305987,Delayed union of fracture,1,87,0.9342421812349639
432461,Closed fracture of shaft of clavicle,1,86,0.9450068399452805
4000968,Biceps tendinitis,1,86,0.9647058823529412
4171776,Abnormal findings on diagnostic imaging of limbs,1,86,0.9759233926128591
438155,Glaucomatous atrophy of optic disc,1,85,0.9840336134453781
4239487,Gluteal tendinitis,1,85,0.9431372549019608
4145821,Symptom of head and neck region,1,84,0.9922547332185886
132932,Chronic ethmoidal sinusitis,1,84,0.9693057946069994
441334,Glossodynia,1,84,0.9939759036144579
372903,Retinal edema,1,83,0.9235968263297091
443740,Corneal endothelial dystrophy,1,83,0.9685571554510726
43531003,Essential tremor,1,83,0.9656185718483691
74855,Genital herpes simplex,1,83,0.9509256538348516
4203555,Collapse of thoracic vertebra,1,83,0.9468116367910667
78834,Effusion of joint of hand,1,83,1.0
4247238,Primary malignant neoplasm of endometrium,1,82,0.8440228846732912
4077584,Cyclical vomiting syndrome,1,82,0.9599518217404396
4147660,Postural kyphosis,1,82,0.9024390243902439
77734,Contusion of lower leg,1,82,0.959349593495935
439002,Eating disorder,1,81,0.9935185185185185
4069935,Idiopathic scoliosis,1,81,0.8737654320987654
4166231,Genetic predisposition,1,81,0.9827160493827161
380731,Otitis externa,1,81,0.9314814814814815
4177851,Disorder of hip joint,1,81,0.9521604938271605
443744,Bunion,1,80,0.9158227848101266
78832,Intervertebral disc disorder with myelopathy,1,80,1.0
4219643,Muscle fasciculation,1,80,0.9806962025316456
75580,Chronic ulcerative proctitis,1,79,0.9441739694904252
4185356,Kyphosis of thoracic spine,1,79,0.9662447257383966
444243,Neurosis,1,79,0.9902629016553067
376124,Pinguecula,1,79,0.9084712755598832
4013597,"Closed fracture thoracic vertebra, wedge",1,78,0.984015984015984
140708,Myelopathy due to another disorder,1,77,0.8755980861244019
4204991,Lichen simplex chronicus,1,77,0.98257006151743
76191,Disorder of upper arm,1,77,0.9784688995215312
443411,Abnormal cytology findings,1,77,0.9661654135338346
73300,Radial styloid tenosynovitis,1,77,0.9859876965140123
378741,Brachial plexus disorder,1,76,0.9926315789473684
4344158,Systemic lupus erythematosus with organ/system involvement,1,76,0.9719298245614035
4211657,Closed fracture of lower leg,1,76,0.8708771929824561
134222,Injury of forearm,1,76,1.0
4213271,Acquired palmoplantar keratoderma,1,74,0.9418733802295446
81670,Congenital anomaly of spine,1,74,0.9555720103665309
42538935,Perioperative hemorrhage,1,73,0.9920091324200914
4040416,Acquired language disorder,1,73,1.0
438998,"Recurrent major depressive episodes, mild",1,72,0.9972613458528952
440238,Closed fracture of metatarsal bone,1,72,0.9045383411580594
45768911,Exacerbation of mild persistent asthma,1,72,0.9882629107981221
139906,Intervertebral disc disorder of cervical region with myelopathy,1,72,0.956964006259781
434926,Iridocyclitis,1,71,0.9637826961770624
139841,Chronic frontal sinusitis,1,71,0.9460764587525151
4234127,Charcot's arthropathy,1,71,0.9706237424547284
201045,Thrombosed external hemorrhoids,1,70,0.9585921325051759
4181454,Articular cartilage disorder of hip,1,70,0.9681159420289855
136661,Non-toxic nodular goiter,1,69,0.9863597612958227
4033837,Melanocytic nevus of trunk,1,69,0.9876385336743393
197023,Bilateral inguinal hernia,1,69,0.9646206308610401
374035,Keratitis,1,68,0.9600526777875329
78517,Multiple joint pain,1,68,0.9899034240561896
381864,Subjective tinnitus,1,68,1.0
433524,Disorder of appendix,1,68,0.9920983318700615
443285,Lesion of cervix,1,67,1.0
4252861,Benign neoplasm of autonomic nerve,1,66,0.9296037296037296
200452,Disorder of female genital organs,1,66,0.9431235431235431
378001,Concussion with no loss of consciousness,1,66,0.9585081585081585
45757320,Osteoporotic fracture of vertebra,1,66,0.9613053613053613
441561,Low tension glaucoma,1,65,0.9649038461538462
4085898,Wedge fracture of lumbar vertebra,1,65,0.958173076923077
23986,Disorder of pituitary gland,1,64,0.8650793650793651
4322945,Spinal cord compression,1,64,0.8918650793650794
40482662,Disorder of joint of ankle and/or foot,1,64,0.9156746031746031
79833,Ménière's disease,1,64,0.9930555555555556
4069320,Pseudarthrosis after fusion or arthrodesis,1,64,0.9384920634920635
4098292,Antiphospholipid syndrome,1,63,0.9656938044034818
140362,Hypoparathyroidism,1,63,0.9953917050691244
46273239,Idiopathic scoliosis of lumbar spine,1,63,0.9150025601638505
4136557,Displacements - bone,1,63,1.0
440577,Late effect of radiation,1,63,0.8981054787506401
444428,Nonvenomous insect bite without infection,1,63,0.9810547875064004
201688,Delay when starting to pass urine,1,62,0.9915388683236382
4031763,Melanocytic nevus of lower limb,1,62,0.9101004759386568
321876,Disorder of capillaries,1,62,0.9931253305129562
438409,Attention deficit hyperactivity disorder,1,62,0.9645690111052353
4230641,Chronic pansinusitis,1,61,0.9775956284153006
4291304,Dermatosis of eyelid,1,61,0.9622950819672131
4035439,Idiopathic osteoarthritis,1,61,0.9896174863387979
73673,Disorder of prosthetic joint,1,60,0.9141242937853107
435543,Primary angle-closure glaucoma,1,60,0.9502824858757062
201606,Crohn's disease,1,59,0.9193454120397428
4153517,Radiation sickness,1,59,0.9234365867913501
375260,Polyneuropathy in collagen vascular disease,1,59,1.0
443460,Pathological fracture of femur,1,59,0.9450613676212741
40483292,Displacement of cervical intervertebral disc,1,59,0.9462302746931619
42873169,Sprain of shoulder rotator cuff,1,59,0.9596727060198714
436082,Predominantly T-cell defect,1,58,1.0
4284492,Guttate psoriasis,1,58,1.0
45757691,Gastric band procedure complication,1,58,0.9721718088324259
4294302,T-lymphocyte immunodeficiency,1,58,1.0
198075,Condyloma acuminatum of the anogenital region,1,57,0.9962406015037594
134304,Benign neoplasm of parathyroid gland,1,56,0.9558441558441558
439080,Dyspareunia,1,56,0.9266233766233766
4082487,Cutaneous/peripheral T-cell lymphoma,1,56,0.9759740259740259
435835,Non-infectious disorder of lymphatics,1,56,0.9266233766233766
4056307,Open wound of lower leg with complication,1,55,0.9286195286195286
4086243,Pulmonary sarcoidosis,1,55,0.9932659932659933
45772937,Exacerbation of moderate persistent asthma,1,55,0.9791245791245792
4347178,Enthesopathy of foot region,1,55,0.9946127946127946
4025946,Smearing of feces,1,55,1.0
30133,Acute laryngitis,1,55,0.9872053872053872
80504,Acquired genu valgum,1,54,0.9958071278825996
4068617,Lumbosacral spondylosis with radiculopathy,1,54,0.9524807826694619
134461,Tietze's disease,1,54,0.986722571628232
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",1,54,0.9783368273934312
140823,Acquired musculoskeletal deformity,1,54,0.93361285814116
4128827,Voice production finding,1,54,0.9748427672955975
376115,Cystoid macular retinal degeneration,1,53,0.9223512336719883
4056585,"Superficial injury to head, excluding eye",1,53,1.0
372629,Nonexudative age-related macular degeneration,1,53,0.9600870827285921
4290728,Acute effect of ultraviolet radiation on normal skin,1,53,1.0
138713,Disorder of parathyroid gland,1,52,1.0
435569,Disorder of jaw,1,52,0.9909502262443439
381877,Dysfunction of eustachian tube,1,51,0.9552941176470588
200762,Autoimmune hepatitis,1,51,0.9882352941176471
4052226,Sequelae of injuries of lower limb,1,51,0.9192156862745098
4096313,Multiple injuries,1,51,1.0
4100858,Selective immunoglobulin G deficiency,1,50,1.0
197332,Incomplete uterovaginal prolapse,1,50,0.9820408163265306
4121280,Immunoglobulin subclass deficiency,1,50,1.0
4185471,Disorder of pigmentation,1,50,0.9542857142857143
198101,Lipoma of skin and subcutaneous tissue (excluding face),1,49,0.9583333333333334
435262,Primary open angle glaucoma,1,49,0.9158163265306123
438531,Chondromalacia,1,49,0.8324829931972789
434298,Secondary malignant neoplasm of lymph nodes of upper limb,1,49,0.9447278911564626
759859,Cellulitis of right upper limb,1,49,0.9982993197278912
80187,Medial epicondylitis,1,49,0.9651360544217688
4033802,Granulomatous disorder of the skin and subcutaneous tissue,1,49,0.9897959183673469
81426,Closed fracture of clavicle,1,48,0.9574468085106383
43530625,Recurrent inguinal hernia,1,48,0.9654255319148937
4216083,Cervico-occipital neuralgia,1,48,1.0
441980,Closed fracture of foot,1,48,0.9370567375886525
72576,Benign tumor of breast,1,48,0.9769503546099291
372906,Blindness - both eyes,1,48,1.0
80824,Senile osteoporosis,1,48,0.999113475177305
40482444,Aseptic necrosis of bone of hip,1,48,0.9432624113475178
4246581,Malposition of eyelashes,1,47,0.9916743755781684
4117883,Wrist joint effusion,1,47,0.9861239592969473
43530652,Chronic intractable migraine without aura,1,47,0.9555966697502313
140090,Lesion of median nerve,1,47,0.9768732654949122
4309063,Behavior finding,1,47,0.9842738205365402
192674,Allergic gastroenteritis and colitis,1,47,0.9833487511563367
141371,Pityriasis rosea,1,47,1.0
81378,Chondromalacia of patella,1,47,0.9703977798334875
75865,Disorder of the urinary system,1,47,0.9990749306197965
40480461,Infarction of lung due to iatrogenic pulmonary embolism,1,47,0.996299722479186
440631,Mycobacteriosis,1,46,0.9217391304347826
40483134,Strain of muscle and/or tendon of thigh,1,46,0.9314009661835749
380394,Idiopathic progressive polyneuropathy,1,46,0.9314009661835749
4079725,Contracture of ankle joint,1,46,0.8502415458937198
80141,Functional diarrhea,1,46,1.0
437448,Exhaustion due to excessive exertion,1,46,1.0
132277,Neoplasm of uncertain behavior of endocrine glands and nervous system,1,45,0.9
4141028,Cervical disc disorder,1,45,0.9545454545454546
253549,Disorder of connective tissue,1,45,1.0
75311,Fibrosclerosis of breast,1,45,0.9373737373737374
77644,Adhesive capsulitis of shoulder,1,45,1.0
4055361,Generalized epilepsy,1,45,1.0
27918,Eosinophilic esophagitis,1,44,1.0
194684,Crohn's disease of large bowel,1,44,0.9693446088794926
765053,Lump in right breast,1,44,0.9936575052854123
78011,Sprain of metacarpophalangeal joint,1,44,0.9915433403805497
36715746,Fracture of second lumbar vertebra,1,44,0.9651162790697675
134661,Chronic sphenoidal sinusitis,1,44,0.9989429175475687
4117712,Hip joint effusion,1,44,1.0
4068628,Thoracic discitis,1,44,1.0
138996,Carcinoma in situ of skin,1,44,1.0
4066824,Discoid lupus erythematosus,1,44,1.0
376382,Tension-type headache,1,43,0.9933554817275747
435082,Closed fracture of nasal bones,1,43,0.9523809523809523
440897,Motor vehicle accident victim,1,43,0.9723145071982281
77162,Injury of ankle,1,43,0.9867109634551495
433991,Recurrent major depression in remission,1,42,1.0
443615,Refractory migraine,1,42,1.0
4134443,Disorder of knee,1,42,0.9279907084785134
4296728,Polyneuritis,1,42,1.0
4057044,Injury of muscle and tendon at neck level,1,42,0.9616724738675958
45769350,Acute severe exacerbation of severe persistent asthma,1,42,0.9523809523809523
4149084,Vaginitis,1,41,1.0
74472,Congenital deformity of foot,1,41,1.0
45771090,Respiratory tuberculosis,1,41,0.9536585365853658
439907,Non-traumatic tendon rupture,1,41,0.9865853658536585
439524,Achilles bursitis,1,41,0.9939024390243902
4289914,Closed fracture of fifth metatarsal bone,1,41,1.0
4016306,Open wound of lower limb without complication,1,40,1.0
199876,Prolapse of female genital organs,1,40,0.9012820512820513
440303,Postoperative seroma,1,40,0.9141025641025641
4109135,Corneal scars and opacities,1,40,0.9230769230769231
433633,Late effect of superficial injury,1,40,1.0
4029735,Disorder of carbohydrate absorption,1,39,0.9770580296896086
4160055,Clonic hemifacial spasm,1,39,0.8947368421052632
4173734,Acute pansinusitis,1,39,1.0
376415,Hypermetropia,1,39,0.9946018893387314
4185711,Loss of sense of smell,1,39,0.979757085020243
37206102,Malabsorption syndrome due to intolerance to lactose,1,39,0.9770580296896086
374640,Serous retinal detachment,1,38,0.984352773826458
4175616,Fracture of shaft of humerus,1,38,0.9445234708392604
40481632,Ganglion cyst,1,38,0.9800853485064012
4147466,Panic disorder with agoraphobia,1,38,1.0
4035441,Osteoarthritis of wrist,1,37,1.0
377844,Status migrainosus,1,37,0.987987987987988
438879,Closed bimalleolar fracture,1,37,0.9519519519519519
201621,Chronic cystitis,1,37,0.9519519519519519
195312,Functional disorder of bladder,1,37,1.0
40482865,Left sided ulcerative colitis,1,36,1.0
80492,Contracture of knee joint,1,36,0.9587301587301588
4260918,Disorder of spinal region,1,36,0.9920634920634921
75010,Fibroadenosis of breast,1,36,1.0
434883,Carcinoma in situ of skin of eyelid including canthus,1,36,1.0
80497,Disorder of cervical spine,1,35,0.9781512605042016
4242816,Benign neoplasm of pituitary gland,1,35,0.8521008403361344
381549,Migraine with aura,1,35,0.9815126050420168
435988,"Motor vehicle accident, driver",1,35,0.9798319327731092
137785,Verruca plantaris,1,35,0.9714285714285714
4160900,Vertebrogenic pain syndrome,1,35,1.0
4218146,Closed fracture dislocation of joint of shoulder girdle,1,35,1.0
441428,Closed fracture of lateral malleolus,1,34,0.8270944741532977
4300442,Solar erythema,1,34,1.0
4155797,Heberden node,1,34,0.9893048128342246
4298028,Squamous cell carcinoma of skin of lower extremity,1,34,1.0
195575,Crohn's disease of small AND large intestines,1,34,1.0
79072,Inflammatory disorder of breast,1,34,0.8894830659536542
440358,Lipoma (clinical),1,33,0.9829545454545454
377877,Esotropia,1,33,0.9015151515151515
193874,Nocturnal enuresis,1,33,0.9962121212121212
436353,Primary malignant neoplasm of upper outer quadrant of female breast,1,33,0.9678030303030303
380728,Filamentary keratitis,1,33,1.0
77066,Derangement of medial meniscus,1,33,0.9753787878787878
74725,Displacement of cervical intervertebral disc without myelopathy,1,33,0.9791666666666666
381865,Sensorimotor disorder of eyelid,1,33,1.0
4247710,Effusion of joint of pelvic region,1,33,1.0
374914,Tetraplegia,1,33,1.0
436539,Closed fracture of patella,1,32,0.9455645161290323
377271,Neuralgic amyotrophy,1,32,1.0
4266590,Abscess of hand,1,32,1.0
36687192,Chondromalacia of left shoulder,1,32,1.0
4311629,Impaired glucose tolerance,1,32,0.9758064516129032
4186461,Medication-induced movement disorder,1,32,1.0
4201705,Sequela of disorder,1,32,1.0
436140,Varicose veins of vulva,1,32,1.0
45757639,Mammographic microcalcification of breast,1,31,0.9290322580645162
381281,Degenerative progressive high myopia,1,31,0.9075268817204301
137057,Paronychia,1,31,0.9870967741935484
4097159,Hip stiff,1,30,0.9379310344827586
46270470,Primary chronic gout without tophus of ankle and/or foot,1,30,0.9954022988505747
45757776,Abnormal urination,1,30,0.9724137931034482
374954,Optic neuritis,1,29,1.0
436252,Closed fracture of shaft of tibia,1,29,0.9482758620689655
434502,Closed fracture of phalanx of foot,1,29,0.9975369458128078
40400785,Acquired unequal leg length,1,29,1.0
437306,Transient global amnesia,1,28,0.9867724867724867
442425,Lumbar post-laminectomy syndrome,1,28,0.9312169312169312
78243,Congenital spondylolysis of lumbosacral region,1,28,1.0
436101,Disorder of meninges,1,28,0.8703703703703703
381570,Mechanical ptosis,1,28,1.0
197328,Abscess of intestine,1,28,0.91005291005291
4333227,Acute pain due to injury,1,28,1.0
4219481,Degenerative joint disease of ankle AND/OR foot,1,27,0.9743589743589743
73564,Full thickness rotator cuff tear,1,27,0.9572649572649573
45768908,Exercise induced bronchospasm,1,27,0.9971509971509972
40479260,Chondrocalcinosis of knee joint,1,27,1.0
4305841,Periodic limb movement disorder,1,26,0.9507692307692308
43021410,Breakage of internal fixation device,1,26,0.9723076923076923
4029273,Magnesium deficiency,1,26,0.9846153846153847
442980,Hand joint stiff,1,26,0.9846153846153847
200769,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction",1,26,1.0
78497,Cellulitis and abscess of toe,1,26,1.0
4335883,Basal cell carcinoma of eyelid,1,25,1.0
75091,Closed fracture of carpal bone,1,25,1.0
374631,Motor neuron disease,1,25,0.9933333333333333
44784251,Acute appendicitis with localized peritonitis,1,25,1.0
4302686,Thoracic spondylosis,1,25,1.0
4207936,Late effect of fracture of lumbar vertebra,1,25,0.95
36713170,Cervical spine sprain,1,25,1.0
379769,Benign neoplasm of brain,1,24,0.927536231884058
72711,Shoulder stiff,1,24,0.9492753623188406
44782715,Chronic peripheral venous hypertension with lower extremity complication,1,24,1.0
40481180,Pain in forearm,1,24,1.0
4299418,Basal cell carcinoma of lower extremity,1,23,1.0
4115161,Rheumatoid arthritis - hand joint,1,23,0.9683794466403162
40479606,Septic pulmonary embolism,1,23,1.0
4346970,Knee pyogenic arthritis,1,23,0.9011857707509882
36715748,Fracture of fourth lumbar vertebra,1,23,1.0
432838,Primary malignant neoplasm of cardia of stomach,1,22,1.0
4095592,Malignant melanoma of scalp and/or neck,1,22,0.9956709956709957
140966,Benign neoplasm of skin of face,1,22,0.9913419913419913
439254,"Bipolar affective disorder, current episode depression",1,22,1.0
42538607,Acute insomnia,1,22,0.9913419913419913
46269884,Complication due to Crohn's disease of small intestine,1,22,1.0
4170633,Laceration of thumb,1,22,1.0
4268895,Female pelvic peritoneal adhesions,1,22,0.8571428571428571
77638,Displacement of intervertebral disc without myelopathy,1,22,1.0
4306923,Chronic idiopathic constipation,1,21,1.0
138502,Vitiligo,1,21,0.9952380952380953
45757649,Acquired deformity of ankle,1,21,0.861904761904762
4071874,Pain in scrotum,1,21,1.0
372828,Herpes zoster ophthalmicus,1,21,0.9761904761904762
4002140,Lumbar spine ankylosis,1,21,1.0
78237,Bicipital tenosynovitis,1,21,0.8952380952380953
36713113,Saddle embolus of pulmonary artery,1,21,1.0
375671,Concussion with loss of consciousness,1,21,1.0
437993,Closed fracture of cervical spine,1,21,1.0
257583,Allergic bronchopulmonary aspergillosis,1,20,1.0
439150,Hypersomnia with sleep apnea,1,20,1.0
45768965,Uncomplicated severe persistent asthma,1,20,0.9578947368421052
73923,Contusion of upper arm,1,20,1.0
435397,Late effect of foreign body in orifice,1,20,1.0
72618,Disorder of skeletal muscle,1,20,1.0
4134172,Anterior dislocation of shoulder joint,1,20,1.0
4153362,Extravasation injury,1,20,1.0
4141640,Perimenopausal disorder,1,20,1.0
81403,Osteopetrosis,1,20,1.0
78228,Joint derangement,1,20,0.9526315789473684
4196433,Senile dementia of the Lewy body type,1,20,1.0
4093672,Knee stiff,1,19,0.9181286549707602
4116323,Tear of medial meniscus of knee,1,19,0.847953216374269
40491439,Tumor of respiratory system,1,19,1.0
72717,Postoperative heterotopic calcification,1,18,0.954248366013072
764597,Lump in upper outer quadrant of right breast,1,18,1.0
372886,Refractory migraine with aura,1,18,1.0
619430,Lichen sclerosus,1,18,1.0
4057953,Acute gastric ulcer with perforation,1,18,1.0
45772671,Nodular prostate without urinary obstruction,1,18,0.9411764705882353
4049417,Vesicular eczema,1,18,1.0
73090,Contusion of foot,1,18,1.0
4142195,Complication of anesthesia,1,18,0.9869281045751634
378752,Corneal opacity,1,17,0.9926470588235294
440228,Closed fracture of lower end of humerus,1,17,1.0
4049623,"Moderate major depression, single episode",1,17,0.9926470588235294
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",1,17,1.0
4116441,Rheumatoid arthritis of wrist,1,17,1.0
4083964,Soft tissue injury,1,17,0.9926470588235294
4324788,Articular cartilage disorder of wrist,1,17,1.0
4263576,Abdominal wind pain,1,17,0.9852941176470589
141232,Malignant melanoma of skin,1,16,0.9833333333333333
44783205,Post traumatic osteoarthritis,1,16,1.0
4086197,Superficial injury of hand,1,16,1.0
441928,Localized scleroderma,1,16,0.9416666666666667
435522,Hypervitaminosis D,1,16,1.0
132466,Lumbar sprain,1,16,0.975
4062387,Injury of muscle and tendon at thorax level,1,16,1.0
433735,Acute alcoholic intoxication in alcoholism,1,16,1.0
4305500,Vasomotor rhinitis,1,16,1.0
4000982,Cyst of bursa,1,16,1.0
