disease_id,disease_name,degree,degree_centrality
197603,Intestinal volvulus,114,0.036386849664857966
46269946,Sepsis caused by Enterococcus,114,0.036386849664857966
43530819,Deep incisional surgical site infection,114,0.036386849664857966
4239381,Psychoactive substance abuse,114,0.036386849664857966
81250,Carcinoma in situ of breast,114,0.036386849664857966
43021258,Infection associated with implant,114,0.036386849664857966
4185932,Ischemic heart disease,114,0.036386849664857966
381290,Ocular hypertension,114,0.036386849664857966
4166902,Scalp laceration,113,0.03606766677306097
4117686,Rheumatoid arthritis of multiple joints,113,0.03606766677306097
444115,Disorder of bursa,113,0.03606766677306097
197331,Disorder of urinary tract,113,0.03606766677306097
201901,Abscess of liver,113,0.03606766677306097
4326356,Arthropathy of the ankle AND/OR foot associated with a neurological disorder,112,0.03574848388126396
4227594,Acne vulgaris,112,0.03574848388126396
137350,Radiation dermatitis,112,0.03574848388126396
44782549,Disorder of vertebral column,112,0.03574848388126396
4094343,Dislocations/sprains/strains,112,0.03574848388126396
138379,"Chronic lymphoid leukemia, disease",112,0.03574848388126396
4309912,Generally unwell,112,0.03574848388126396
136917,Primary malignant neoplasm of skin of face,111,0.035429300989466964
4052227,Sequelae of open wound of lower limb,111,0.035429300989466964
43531616,Dermopathy due to type 2 diabetes mellitus,111,0.035429300989466964
36715574,Hypoparathyroidism following procedure,111,0.035429300989466964
198191,Acquired hypertrophic pyloric stenosis,111,0.035429300989466964
437385,Intracranial injury with loss of consciousness,111,0.035429300989466964
43020567,Air leaking from lung,111,0.035429300989466964
40481531,Sequela of chronic liver disease,111,0.035429300989466964
201690,Renal colic,111,0.035429300989466964
4003404,Inactive tuberculosis,111,0.035429300989466964
4001670,Intraductal carcinoma in situ of breast,110,0.035110118097669965
440981,Psychosomatic musculoskeletal symptoms,110,0.035110118097669965
257503,Primary malignant neoplasm of main bronchus,110,0.035110118097669965
435742,Disease due to Gram-negative bacteria,110,0.035110118097669965
316432,Right bundle branch block AND left anterior fascicular block,110,0.035110118097669965
4051140,Open wound of anterior abdominal wall,110,0.035110118097669965
436078,Malnutrition of moderate degree (Gomez: 60 percent to less than 75 percent of standard weight),110,0.035110118097669965
45770892,Primary malignant neoplasm of uterus,109,0.034790935205872967
138896,Open wound of forehead without complication,109,0.034790935205872967
4056717,Injury of muscle and tendon at hip and thigh level,109,0.034790935205872967
4297668,Basal cell carcinoma of truncal skin,109,0.034790935205872967
40490929,Primary malignant neoplasm of intrahepatic bile duct,108,0.03447175231407597
4055231,Accidental laceration during a procedure,108,0.03447175231407597
312927,Acute cor pulmonale,108,0.03447175231407597
438699,Primary malignant neoplasm of rectosigmoid junction,108,0.03447175231407597
4310024,Angiodysplasia of stomach,108,0.03447175231407597
80269,Mechanical complication of internal joint prosthesis,108,0.03447175231407597
40492392,Closed fracture of fibula,108,0.03447175231407597
40482685,Angiodysplasia of duodenum,108,0.03447175231407597
46272492,Dissection of artery,108,0.03447175231407597
37309625,Acute on chronic right-sided congestive heart failure,108,0.03447175231407597
4263360,Fracture of pubis,108,0.03447175231407597
43530744,Weakness of face muscles as sequela of stroke,108,0.03447175231407597
30284,Motion sickness,107,0.03415256942227897
437671,Abnormal feces,107,0.03415256942227897
4056160,"Open wound of hand, excluding finger(s)",107,0.03415256942227897
618696,Contusion of head and/or neck,107,0.03415256942227897
36712821,Postprocedural infection,107,0.03415256942227897
40479589,Takotsubo cardiomyopathy,106,0.033833386530481964
260125,Acute bronchiolitis,106,0.033833386530481964
441848,Cranial nerve disorder,106,0.033833386530481964
437828,Disorder of calcium metabolism,106,0.033833386530481964
4181182,Chronic adhesive pericarditis,106,0.033833386530481964
4099197,Toxic diffuse goiter with no crisis,106,0.033833386530481964
4295287,Hypercoagulability state,106,0.033833386530481964
436940,Metabolic syndrome X,106,0.033833386530481964
40479573,Stimulant abuse,106,0.033833386530481964
437489,Herpes zoster with complication,106,0.033833386530481964
46274035,Pneumonia due to methicillin susceptible Staphylococcus aureus,106,0.033833386530481964
43530645,Functional quadriplegia,106,0.033833386530481964
444189,Injury of elbow,106,0.033833386530481964
4012231,Poor stream of urine,106,0.033833386530481964
4002818,Spasm of back muscles,105,0.033514203638684965
72407,Effusion of joint of shoulder region,105,0.033514203638684965
434911,"Recurrent major depressive episodes, severe, with psychosis",105,0.033514203638684965
4200967,Abscess of foot,105,0.033514203638684965
4113129,"Benign tumor of soft tissue of head, face and neck",104,0.03319502074688797
132393,Pressure ulcer stage 1,104,0.03319502074688797
4031106,Melanocytic nevus of face,104,0.03319502074688797
439005,Chronic alcoholism in remission,104,0.03319502074688797
438990,Benign neuroendocrine tumor,104,0.03319502074688797
4133610,Fracture of upper end of humerus,104,0.03319502074688797
437262,Common peroneal nerve lesion,103,0.03287583785509097
434822,Complication of internal prosthetic device,103,0.03287583785509097
760895,Lump in left breast,103,0.03287583785509097
199863,Primary bacterial peritonitis,103,0.03287583785509097
4300243,Postoperative complication,103,0.03287583785509097
134442,Systemic sclerosis,102,0.03255665496329397
140064,Myelosclerosis with myeloid metaplasia,102,0.03255665496329397
434512,Late effect of traumatic amputation,101,0.03223747207149697
200616,Complication of transplanted liver,101,0.03223747207149697
36684613,Dermatochalasis of right upper eyelid,101,0.03223747207149697
377845,Anoxic encephalopathy,101,0.03223747207149697
36684676,Dermatochalasis of left upper eyelid,101,0.03223747207149697
4214530,Kyphosis deformity of spine,101,0.03223747207149697
4099792,Drug-induced adrenocortical insufficiency,100,0.031918289179699966
442013,Burn,100,0.031918289179699966
372897,Homonymous hemianopia,100,0.031918289179699966
134438,Contact dermatitis,100,0.031918289179699966
43531046,Disorder of nerve root and/or plexus,100,0.031918289179699966
200588,Injury of abdomen,100,0.031918289179699966
4275889,Visual hallucinations,99,0.03159910628790297
4340367,Postoperative intestinal obstruction,99,0.03159910628790297
196726,Gallbladder calculus with acute cholecystitis and no obstruction,99,0.03159910628790297
374032,Critical illness polyneuropathy,99,0.03159910628790297
35623051,Autosomal dominant polycystic kidney disease,99,0.03159910628790297
77963,Achilles tendinitis,99,0.03159910628790297
40480068,Drug-induced hyperglycemia,99,0.03159910628790297
196734,Disorder of prostate,99,0.03159910628790297
434123,Primary localized osteoarthrosis of pelvic region,99,0.03159910628790297
432833,Primary malignant neoplasm of oropharynx,98,0.03127992339610597
43530714,Sensory disorder of smell and/or taste,98,0.03127992339610597
432719,Panniculitis,98,0.03127992339610597
375527,Headache disorder,98,0.03127992339610597
4345578,Rhabdomyolysis,98,0.03127992339610597
434770,Closed fracture of bones of trunk,98,0.03127992339610597
44782819,Chronic occlusion of artery of extremity,97,0.03096074050430897
376647,Primary malignant neoplasm of soft tissues,97,0.03096074050430897
199866,Acute gastritis,97,0.03096074050430897
78200,Benign mammary dysplasia,97,0.03096074050430897
4185029,Foot joint effusion,97,0.03096074050430897
193250,Gastric hemorrhage,97,0.03096074050430897
36683375,Non-healing surgical wound,97,0.03096074050430897
196895,Viral gastroenteritis due to Norwalk-like agent,97,0.03096074050430897
376686,Polyneuropathy associated with another disorder,97,0.03096074050430897
4168666,Cerebral degeneration,97,0.03096074050430897
199767,Neoplasm of uncertain behavior of liver and/or biliary passages,96,0.03064155761251197
72737,Microcalcifications of the breast,96,0.03064155761251197
4055224,Toxic liver disease,96,0.03064155761251197
320116,Acute pericarditis,96,0.03064155761251197
380111,Acute atopic conjunctivitis,96,0.03064155761251197
443539,Injury due to motor vehicle accident,96,0.03064155761251197
374025,Retinal hemorrhage,95,0.03032237472071497
75344,Intervertebral disc disorder,95,0.03032237472071497
42536696,Contusion of head,95,0.03032237472071497
434626,Borderline personality disorder,95,0.03032237472071497
40489910,Sepsis due to Streptococcus group D,95,0.03032237472071497
439794,Central sleep apnea syndrome,95,0.03032237472071497
75051,Derangement of posterior horn of medial meniscus,94,0.03000319182891797
439620,Late effect of accidental injury,94,0.03000319182891797
43530687,Dysarthria as late effects of cerebrovascular disease,94,0.03000319182891797
4043738,Hydrocephalus,94,0.03000319182891797
4145719,Spondylolisthesis L5/S1 level,93,0.029684008937120972
4338759,Squamous cell carcinoma of eyelid,93,0.029684008937120972
4166144,Abnormal level of blood mineral,93,0.029684008937120972
4323686,Bilious vomiting,93,0.029684008937120972
45769207,Pain provoked by trauma,93,0.029684008937120972
140266,Contusion of back,93,0.029684008937120972
440748,Interstitial emphysema of lung,93,0.029684008937120972
258180,Pneumonia due to Gram negative bacteria,93,0.029684008937120972
40480002,Aphasia as late effect of cerebrovascular disease,93,0.029684008937120972
196158,Disorder of penis,93,0.029684008937120972
72404,Joint stiffness,93,0.029684008937120972
196931,Neoplasm of digestive tract,93,0.029684008937120972
200618,Postoperative shock,92,0.02936482604532397
40491961,Sepsis due to Pseudomonas,92,0.02936482604532397
434293,Primary malignant neoplasm of body of pancreas,92,0.02936482604532397
195314,Nephrotic syndrome,92,0.02936482604532397
376063,Benign neoplasm of cerebral meninges,91,0.029045643153526972
4167696,Estrogen receptor positive tumor,91,0.029045643153526972
4058388,Hypertrophic scar,91,0.029045643153526972
438021,Disorder due to and following fracture of upper limb,91,0.029045643153526972
444191,Injury of face,91,0.029045643153526972
4243821,Cyst of vulva,90,0.028726460261729973
4308093,Dupuytren's disease of palm,90,0.028726460261729973
4042501,Disorder of hip,90,0.028726460261729973
4189294,Inflammatory disorder of mediastinum,90,0.028726460261729973
4310400,Acute appendicitis,90,0.028726460261729973
198465,"Megacolon, not Hirschsprung's",90,0.028726460261729973
132703,Lichen planus,89,0.02840727736993297
4137468,Abscess of skin and/or subcutaneous tissue,89,0.02840727736993297
374028,Age related macular degeneration,89,0.02840727736993297
26459,Acute esophagitis,89,0.02840727736993297
439013,Insomnia disorder related to another mental disorder,89,0.02840727736993297
73001,Myositis,89,0.02840727736993297
194690,Nontraumatic hemoperitoneum,89,0.02840727736993297
43022069,Primary central sleep apnea,89,0.02840727736993297
37018338,Benign carcinoid tumor,89,0.02840727736993297
4035415,Tear of meniscus of knee,89,0.02840727736993297
4083695,Osteoarthritis of elbow,89,0.02840727736993297
4010658,Difficulty passing urine,89,0.02840727736993297
36712963,Gangrene of left lower limb due to atherosclerosis,89,0.02840727736993297
438749,Posterior subcapsular polar senile cataract,88,0.028088094478135973
3661864,Allergic reaction caused by insect bite and/or insect sting,88,0.028088094478135973
197150,Late effect of fracture of lower extremities,88,0.028088094478135973
197318,Cholesterolosis of gallbladder,88,0.028088094478135973
4246127,Malignant neoplasm of liver,88,0.028088094478135973
193519,Impaired renal function disorder,88,0.028088094478135973
44782762,Acute thrombosis of subclavian vein,88,0.028088094478135973
44782751,Acute deep venous thrombosis of axillary vein,88,0.028088094478135973
4308390,Mechanical complication of bile duct prosthesis,88,0.028088094478135973
40305987,Delayed union of fracture,87,0.027768911586338974
4311117,Radiation-induced disorder,87,0.027768911586338974
200779,Polyp of corpus uteri,87,0.027768911586338974
4079687,Tumor lysis syndrome,87,0.027768911586338974
4000968,Biceps tendinitis,86,0.027449728694541972
321587,Bilateral bundle branch block,86,0.027449728694541972
4171776,Abnormal findings on diagnostic imaging of limbs,86,0.027449728694541972
381444,Contusion of eye,86,0.027449728694541972
432461,Closed fracture of shaft of clavicle,86,0.027449728694541972
43022016,Displacement of internal fixation device,86,0.027449728694541972
137345,Pressure ulcer stage 4,86,0.027449728694541972
256633,Primary malignant neoplasm of base of tongue,86,0.027449728694541972
439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,86,0.027449728694541972
192673,Vascular insufficiency of intestine,85,0.027130545802744974
4176898,Complication of urinary catheter,85,0.027130545802744974
435553,Epiphora,85,0.027130545802744974
4239487,Gluteal tendinitis,85,0.027130545802744974
438155,Glaucomatous atrophy of optic disc,85,0.027130545802744974
4065770,Cerebrospinal fluid examination abnormal,85,0.027130545802744974
4096946,Acute dermatitis,84,0.026811362910947975
441334,Glossodynia,84,0.026811362910947975
132932,Chronic ethmoidal sinusitis,84,0.026811362910947975
4145821,Symptom of head and neck region,84,0.026811362910947975
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,83,0.026492180019150973
74855,Genital herpes simplex,83,0.026492180019150973
4256889,Dissection of abdominal aorta,83,0.026492180019150973
43531003,Essential tremor,83,0.026492180019150973
372903,Retinal edema,83,0.026492180019150973
260434,Acute radiation pneumonitis,83,0.026492180019150973
193144,Secondary malignant neoplasm of adrenal gland,83,0.026492180019150973
78834,Effusion of joint of hand,83,0.026492180019150973
4203555,Collapse of thoracic vertebra,83,0.026492180019150973
314457,Congenital stenosis of aortic valve,83,0.026492180019150973
443740,Corneal endothelial dystrophy,83,0.026492180019150973
37109056,Vascular dementia without behavioral disturbance,82,0.026172997127353975
4147660,Postural kyphosis,82,0.026172997127353975
4252581,Alveolar pneumopathy,82,0.026172997127353975
135417,Disorder of implantable defibrillator,82,0.026172997127353975
4077584,Cyclical vomiting syndrome,82,0.026172997127353975
44784454,Localized visual field defect,82,0.026172997127353975
77734,Contusion of lower leg,82,0.026172997127353975
4247238,Primary malignant neoplasm of endometrium,82,0.026172997127353975
4279681,Hepatosplenomegaly,82,0.026172997127353975
380731,Otitis externa,81,0.025853814235556976
436996,Thoracoabdominal aortic aneurysm,81,0.025853814235556976
439002,Eating disorder,81,0.025853814235556976
443608,Bilateral sensory hearing loss,81,0.025853814235556976
4014159,Chronic right-sided heart failure,81,0.025853814235556976
4166231,Genetic predisposition,81,0.025853814235556976
4069935,Idiopathic scoliosis,81,0.025853814235556976
4177851,Disorder of hip joint,81,0.025853814235556976
435565,Embolism and thrombosis of the vena cava,81,0.025853814235556976
379779,Subacute delirium,81,0.025853814235556976
376713,Cerebral hemorrhage,81,0.025853814235556976
4299408,Gouty tophus,81,0.025853814235556976
4294416,Basal cell carcinoma of ear,80,0.025534631343759974
4002356,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)",80,0.025534631343759974
4304002,Eosinophil count raised,80,0.025534631343759974
78832,Intervertebral disc disorder with myelopathy,80,0.025534631343759974
443744,Bunion,80,0.025534631343759974
4219643,Muscle fasciculation,80,0.025534631343759974
135762,Acute myeloid leukemia in remission,80,0.025534631343759974
4225324,Resistance to activated protein C due to Factor V Leiden,80,0.025534631343759974
437498,Primary malignant neoplasm of tongue,80,0.025534631343759974
4100065,Disease due to Coronaviridae,80,0.025534631343759974
44783882,Traumatic transtibiofibular amputation,80,0.025534631343759974
4185356,Kyphosis of thoracic spine,79,0.025215448451962975
444243,Neurosis,79,0.025215448451962975
435785,Meningitis,79,0.025215448451962975
4151863,Congenital abnormality of liver and/or biliary tract,79,0.025215448451962975
376124,Pinguecula,79,0.025215448451962975
75580,Chronic ulcerative proctitis,79,0.025215448451962975
4055870,"Superficial injury of lower limb, excluding foot",79,0.025215448451962975
4013597,"Closed fracture thoracic vertebra, wedge",78,0.024896265560165977
436145,Pneumonia due to respiratory syncytial virus,78,0.024896265560165977
443465,Dysphagia as a late effect of cerebrovascular accident,78,0.024896265560165977
434327,Cannabis abuse,78,0.024896265560165977
197921,Renal osteodystrophy,78,0.024896265560165977
4144112,Adult hypertrophic pyloric stenosis,77,0.024577082668368975
73300,Radial styloid tenosynovitis,77,0.024577082668368975
77987,Respiratory finding of chest,77,0.024577082668368975
140708,Myelopathy due to another disorder,77,0.024577082668368975
4204991,Lichen simplex chronicus,77,0.024577082668368975
76191,Disorder of upper arm,77,0.024577082668368975
443411,Abnormal cytology findings,77,0.024577082668368975
4309320,Transplanted organ rejection,77,0.024577082668368975
4131908,Peripheral angiopathy due to diabetes mellitus,77,0.024577082668368975
4222876,Gangrene due to type 2 diabetes mellitus,77,0.024577082668368975
444199,Iatrogenic disorder,77,0.024577082668368975
434300,Neuroendocrine tumor,77,0.024577082668368975
438297,"Mechanical complication of cardiac device, implant AND/OR graft",77,0.024577082668368975
194995,Disorder of ureter,76,0.024257899776571976
4211657,Closed fracture of lower leg,76,0.024257899776571976
4344158,Systemic lupus erythematosus with organ/system involvement,76,0.024257899776571976
134222,Injury of forearm,76,0.024257899776571976
435752,Primary malignant neoplasm of duodenum,76,0.024257899776571976
378741,Brachial plexus disorder,76,0.024257899776571976
4059452,Glomerular disease,75,0.023938716884774978
198678,Intestinal infectious disease,75,0.023938716884774978
40481299,Idiopathic sleep related non-obstructive alveolar hypoventilation,75,0.023938716884774978
435516,Lipoprotein deficiency disorder,75,0.023938716884774978
197239,Hemangioma of intra-abdominal structure,75,0.023938716884774978
438170,Acute myocardial infarction of inferior wall,75,0.023938716884774978
4232181,Chronic duodenal ulcer with hemorrhage,75,0.023938716884774978
4058977,Atrophy of kidney,75,0.023938716884774978
193520,Urinary bladder stone,74,0.023619533992977976
4213271,Acquired palmoplantar keratoderma,74,0.023619533992977976
195590,Urethral stricture,74,0.023619533992977976
136834,Closed intertrochanteric fracture,74,0.023619533992977976
197236,Uterine leiomyoma,74,0.023619533992977976
4234480,Arteriovenous fistula,74,0.023619533992977976
439040,Subdural hemorrhage,74,0.023619533992977976
81670,Congenital anomaly of spine,74,0.023619533992977976
4222415,Mononeuropathy due to type 2 diabetes mellitus,73,0.023300351101180977
42538935,Perioperative hemorrhage,73,0.023300351101180977
439674,Chronic viral hepatitis B without delta-agent,73,0.023300351101180977
4175807,Rheumatic disease of tricuspid valve,73,0.023300351101180977
4009329,Staphylococcal arthritis,73,0.023300351101180977
4040416,Acquired language disorder,73,0.023300351101180977
440238,Closed fracture of metatarsal bone,72,0.02298116820938398
139906,Intervertebral disc disorder of cervical region with myelopathy,72,0.02298116820938398
192953,Intestinal adhesions with obstruction,72,0.02298116820938398
438998,"Recurrent major depressive episodes, mild",72,0.02298116820938398
198337,Infectious diarrheal disease,72,0.02298116820938398
45768911,Exacerbation of mild persistent asthma,72,0.02298116820938398
4264718,Chronic tubulointerstitial nephritis,71,0.022661985317586977
4234127,Charcot's arthropathy,71,0.022661985317586977
433813,Bladder neck obstruction,71,0.022661985317586977
4273632,Right ventricular failure,71,0.022661985317586977
133725,Carcinoma in situ of skin of lip,71,0.022661985317586977
139841,Chronic frontal sinusitis,71,0.022661985317586977
375821,Paralytic lagophthalmos,71,0.022661985317586977
434926,Iridocyclitis,71,0.022661985317586977
434875,Secondary malignant neoplasm of mediastinum,70,0.022342802425789978
4181454,Articular cartilage disorder of hip,70,0.022342802425789978
434374,Anisocoria,70,0.022342802425789978
375393,Laceration of skin of eyelid AND periocular area,70,0.022342802425789978
201045,Thrombosed external hemorrhoids,70,0.022342802425789978
443785,Calculus of gallbladder with cholecystitis,70,0.022342802425789978
135496,Acute leukemia in remission,70,0.022342802425789978
136661,Non-toxic nodular goiter,69,0.02202361953399298
256450,Asbestosis,69,0.02202361953399298
4033837,Melanocytic nevus of trunk,69,0.02202361953399298
197023,Bilateral inguinal hernia,69,0.02202361953399298
135772,Goiter,69,0.02202361953399298
381864,Subjective tinnitus,68,0.021704436642195978
435088,Senility,68,0.021704436642195978
45772786,Cerebral infarction due to embolism of middle cerebral artery,68,0.021704436642195978
433524,Disorder of appendix,68,0.021704436642195978
318776,Rheumatic mitral regurgitation,68,0.021704436642195978
42538804,Organ surgical site infection,68,0.021704436642195978
374035,Keratitis,68,0.021704436642195978
78517,Multiple joint pain,68,0.021704436642195978
378424,Astigmatism,67,0.02138525375039898
441521,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,67,0.02138525375039898
443285,Lesion of cervix,67,0.02138525375039898
314171,Low blood pressure reading,67,0.02138525375039898
200349,Malignant lymphoma of intra-abdominal lymph nodes,67,0.02138525375039898
317109,Respiratory arrest,66,0.02106607085860198
432876,Bipolar I disorder,66,0.02106607085860198
46273370,Abnormal chest sounds,66,0.02106607085860198
4280071,Thrombocytosis,66,0.02106607085860198
200452,Disorder of female genital organs,66,0.02106607085860198
46271074,Hypercapnic respiratory failure,66,0.02106607085860198
4170137,Non-suppurative otitis media,66,0.02106607085860198
435514,Lymphoproliferative disorder following transplantation,66,0.02106607085860198
4252861,Benign neoplasm of autonomic nerve,66,0.02106607085860198
378001,Concussion with no loss of consciousness,66,0.02106607085860198
316084,Lymphadenitis,66,0.02106607085860198
45757320,Osteoporotic fracture of vertebra,66,0.02106607085860198
4179823,Laceration of head,65,0.02074688796680498
436148,Chronic duodenal ulcer with hemorrhage but without obstruction,65,0.02074688796680498
196433,Aneurysm of iliac artery,65,0.02074688796680498
4238808,Empyema of pleura,65,0.02074688796680498
4154088,Abscess of lower limb,65,0.02074688796680498
76349,Primary malignant neoplasm of urinary system,65,0.02074688796680498
4085898,Wedge fracture of lumbar vertebra,65,0.02074688796680498
438469,"Duodenal ulcer without hemorrhage, without perforation AND without obstruction",65,0.02074688796680498
376977,Heteronymous bilateral visual field defects,65,0.02074688796680498
194831,Foreign body in stomach,65,0.02074688796680498
194683,Obstructed umbilical hernia,65,0.02074688796680498
441561,Low tension glaucoma,65,0.02074688796680498
4069320,Pseudarthrosis after fusion or arthrodesis,64,0.02042770507500798
23986,Disorder of pituitary gland,64,0.02042770507500798
79833,Ménière's disease,64,0.02042770507500798
4322945,Spinal cord compression,64,0.02042770507500798
40482662,Disorder of joint of ankle and/or foot,64,0.02042770507500798
45770881,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,63,0.02010852218321098
4098292,Antiphospholipid syndrome,63,0.02010852218321098
4136557,Displacements - bone,63,0.02010852218321098
46273239,Idiopathic scoliosis of lumbar spine,63,0.02010852218321098
140362,Hypoparathyroidism,63,0.02010852218321098
442287,Rest pain,63,0.02010852218321098
444428,Nonvenomous insect bite without infection,63,0.02010852218321098
4121463,Postoperative cardiac complication,63,0.02010852218321098
440577,Late effect of radiation,63,0.02010852218321098
321876,Disorder of capillaries,62,0.01978933929141398
4134162,Subarachnoid hemorrhage due to traumatic injury,62,0.01978933929141398
321689,Apnea,62,0.01978933929141398
201688,Delay when starting to pass urine,62,0.01978933929141398
4031763,Melanocytic nevus of lower limb,62,0.01978933929141398
438409,Attention deficit hyperactivity disorder,62,0.01978933929141398
4286201,Schizoaffective disorder,61,0.01947015639961698
4147411,Follicular non-Hodgkin's lymphoma,61,0.01947015639961698
4035439,Idiopathic osteoarthritis,61,0.01947015639961698
40481345,Monoplegia of upper limb of dominant side,61,0.01947015639961698
25486,Primary malignant neoplasm of islets of Langerhans,61,0.01947015639961698
4160464,Pseudofolliculitis barbae,61,0.01947015639961698
440957,Lymphosarcoma and reticulosarcoma,61,0.01947015639961698
74135,Disorder of synovium,61,0.01947015639961698
759930,Intraductal carcinoma in situ of left breast,61,0.01947015639961698
4291304,Dermatosis of eyelid,61,0.01947015639961698
4230641,Chronic pansinusitis,61,0.01947015639961698
4312698,Primary malignant neoplasm of trunk,61,0.01947015639961698
376132,Ectropion,60,0.019150973507819982
4067313,Cervical disc disorder with radiculopathy,60,0.019150973507819982
4168689,Abnormal findings on microbiological examination of urine,60,0.019150973507819982
73673,Disorder of prosthetic joint,60,0.019150973507819982
4056293,"Traumatic amputation, finger, through metacarpophalangeal joint",60,0.019150973507819982
4323582,Absent finger,60,0.019150973507819982
4297400,Mild cognitive disorder,60,0.019150973507819982
435543,Primary angle-closure glaucoma,60,0.019150973507819982
36676836,Arthropathy of left knee joint,60,0.019150973507819982
37312105,Strain of rotator cuff of shoulder,59,0.01883179061602298
134735,Chronic osteomyelitis,59,0.01883179061602298
45763749,Idiopathic interstitial pneumonia,59,0.01883179061602298
195209,Benign neoplasm of liver and/or biliary ducts,59,0.01883179061602298
37116361,Accidental wound during procedure,59,0.01883179061602298
375260,Polyneuropathy in collagen vascular disease,59,0.01883179061602298
201606,Crohn's disease,59,0.01883179061602298
443460,Pathological fracture of femur,59,0.01883179061602298
40483292,Displacement of cervical intervertebral disc,59,0.01883179061602298
4102342,Cauda equina syndrome,59,0.01883179061602298
42873169,Sprain of shoulder rotator cuff,59,0.01883179061602298
4153517,Radiation sickness,59,0.01883179061602298
313324,Cheyne-Stokes respiration,59,0.01883179061602298
4284492,Guttate psoriasis,58,0.01851260772422598
4323778,Thrombosis of superficial vein of lower limb,58,0.01851260772422598
4098611,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,58,0.01851260772422598
436082,Predominantly T-cell defect,58,0.01851260772422598
4028237,Cellulitis of foot,58,0.01851260772422598
4174994,Pyonephrosis,58,0.01851260772422598
433749,Heparin-induced thrombocytopenia,58,0.01851260772422598
40480160,Osteoporotic fracture,58,0.01851260772422598
437241,Qualitative platelet disorder,58,0.01851260772422598
45757691,Gastric band procedure complication,58,0.01851260772422598
192298,Hypersplenism,58,0.01851260772422598
4294302,T-lymphocyte immunodeficiency,58,0.01851260772422598
4033848,Post-inflammatory hyperpigmentation,58,0.01851260772422598
4151240,Transplanted organ failure,57,0.018193424832428983
4150489,Traumatic blister of foot,57,0.018193424832428983
319845,Pulmonary valve disorder,57,0.018193424832428983
373087,Central nervous system complication,57,0.018193424832428983
198075,Condyloma acuminatum of the anogenital region,57,0.018193424832428983
133803,Periapical abscess with sinus tract,57,0.018193424832428983
439404,Primary malignant neoplasm of oral cavity,57,0.018193424832428983
4091513,Passing flatus,57,0.018193424832428983
4028073,Disorder of artery of neck,57,0.018193424832428983
4176892,Cortical hemorrhage,57,0.018193424832428983
138113,Cyst of thyroid,57,0.018193424832428983
3655178,Secondary systemic amyloidosis,56,0.01787424194063198
4082487,Cutaneous/peripheral T-cell lymphoma,56,0.01787424194063198
134304,Benign neoplasm of parathyroid gland,56,0.01787424194063198
437536,Somatoform autonomic dysfunction - gastrointestinal tract,56,0.01787424194063198
4050089,Open wound of front wall of thorax,56,0.01787424194063198
258449,Hemopericardium,56,0.01787424194063198
439120,Aseptic necrosis of head AND/OR neck of femur,56,0.01787424194063198
439080,Dyspareunia,56,0.01787424194063198
4144911,Stoma malfunction,56,0.01787424194063198
4047607,AL amyloidosis,56,0.01787424194063198
435835,Non-infectious disorder of lymphatics,56,0.01787424194063198
252662,Tracheobronchial disorder,56,0.01787424194063198
4177944,Panacinar emphysema,55,0.017555059048834983
45772937,Exacerbation of moderate persistent asthma,55,0.017555059048834983
4056307,Open wound of lower leg with complication,55,0.017555059048834983
4025946,Smearing of feces,55,0.017555059048834983
135204,Mycosis fungoides of extranodal AND/OR solid organ site,55,0.017555059048834983
4207615,Thrombosis of vein of trunk,55,0.017555059048834983
4212994,"Extranodal NK/T-cell lymphoma, nasal type",55,0.017555059048834983
4151978,Post-herpetic neuritis,55,0.017555059048834983
4086243,Pulmonary sarcoidosis,55,0.017555059048834983
4347178,Enthesopathy of foot region,55,0.017555059048834983
44782778,Pain disorder with psychological factor,55,0.017555059048834983
133438,Chronic lymphoid leukemia in remission,55,0.017555059048834983
30133,Acute laryngitis,55,0.017555059048834983
134461,Tietze's disease,54,0.017235876157037984
435371,Hypothermia,54,0.017235876157037984
4243445,Benign neoplasm of pancreas,54,0.017235876157037984
192560,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,54,0.017235876157037984
4068617,Lumbosacral spondylosis with radiculopathy,54,0.017235876157037984
137016,Retained dental root,54,0.017235876157037984
4167328,Pyuria,54,0.017235876157037984
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",54,0.017235876157037984
4128827,Voice production finding,54,0.017235876157037984
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",54,0.017235876157037984
80504,Acquired genu valgum,54,0.017235876157037984
140823,Acquired musculoskeletal deformity,54,0.017235876157037984
440700,Communicating hydrocephalus,54,0.017235876157037984
4184976,Angioimmunoblastic T-cell lymphoma,53,0.016916693265240982
44782735,Chronic deep venous thrombosis of lower extremity,53,0.016916693265240982
81286,Toxic myopathy,53,0.016916693265240982
372629,Nonexudative age-related macular degeneration,53,0.016916693265240982
4290728,Acute effect of ultraviolet radiation on normal skin,53,0.016916693265240982
376115,Cystoid macular retinal degeneration,53,0.016916693265240982
4009168,Gangrene of gallbladder,53,0.016916693265240982
