condition_concept_id,disease_name,num_patients,num_occurrences
4290877,Cellulitis of neck,3,14
4012455,Closed fracture distal tibia,3,3
4013597,"Closed fracture thoracic vertebra, wedge",3,9
4297400,Mild cognitive disorder,3,4
432933,Aneurysm of artery of lower extremity,3,24
433046,Open fracture of surgical neck of humerus,3,9
4014159,Chronic right-sided heart failure,3,12
4014781,Closed traumatic subdural hemorrhage,3,10
4299408,Gouty tophus,3,11
4299418,Basal cell carcinoma of lower extremity,3,4
4299449,Hematoma,3,4
192591,Post-surgical hypoinsulinemia,3,4
192606,Paraplegia,3,8
432923,Subarachnoid hemorrhage,3,20
4300557,Squamous cell carcinoma of skin of trunk,3,17
192674,Allergic gastroenteritis and colitis,3,7
192675,Biliary cirrhosis,3,73
192836,Primary malignant neoplasm of small intestine,3,6
192855,Cancer in situ of urinary bladder,3,3
192953,Intestinal adhesions with obstruction,3,16
443287,Foreign body in bronchus,3,6
443403,Sequela,3,5
37208024,Benign neoplasm of left breast,3,6
37208028,Benign neoplasm of right breast,3,3
37206102,Malabsorption syndrome due to intolerance to lactose,3,11
434911,"Recurrent major depressive episodes, severe, with psychosis",3,65
435088,Senility,3,18
435207,"Nodular lymphoma of lymph nodes of head, face and neck",3,4
133803,Periapical abscess with sinus tract,3,9
133857,Acquired deformity of limb,3,6
433405,Proteus infection,3,3
4008709,Mechanical breakdown of cardiac device,3,10
4301427,Squamous cell carcinoma of upper extremity,3,3
4304484,Chronic myeloproliferative disorder (clinical),3,215
4305500,Vasomotor rhinitis,3,5
433524,Disorder of appendix,3,4
433596,Abnormal sputum,3,8
4009168,Gangrene of gallbladder,3,5
4009329,Staphylococcal arthritis,3,31
4309063,Behavior finding,3,4
192560,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,3,15
443615,Refractory migraine,3,30
443734,Ketoacidosis due to type 2 diabetes mellitus,3,11
435371,Hypothermia,3,8
136203,Contracture of palmar fascia,3,21
136661,Non-toxic nodular goiter,3,5
434770,Closed fracture of bones of trunk,3,9
434502,Closed fracture of phalanx of foot,3,27
434512,Late effect of traumatic amputation,3,17
434614,Disorder of iron metabolism,3,21
134661,Chronic sphenoidal sinusitis,3,6
134735,Chronic osteomyelitis,3,9
37018293,Inflammatory disorder of jaw region,3,7
37018672,Malignant poorly differentiated neuroendocrine carcinoma,3,27
4310024,Angiodysplasia of stomach,3,7
4005743,Female sterility,3,3
4310400,Acute appendicitis,3,5
4312698,Primary malignant neoplasm of trunk,3,5
141232,Malignant melanoma of skin,3,85
140666,Myeloid leukemia,3,6
140823,Acquired musculoskeletal deformity,3,14
140966,Benign neoplasm of skin of face,3,4
4323686,Bilious vomiting,3,13
433749,Heparin-induced thrombocytopenia,3,58
140191,Osteomyelitis of lower leg,3,12
138896,Open wound of forehead without complication,3,3
140362,Hypoparathyroidism,3,8
140027,Herpetic gingivostomatitis,3,15
606231,Chronic osteomyelitis of pelvis and femur,3,4
444428,Nonvenomous insect bite without infection,3,4
759931,Intraductal carcinoma in situ of right breast,3,5
760895,Lump in left breast,3,18
759859,Cellulitis of right upper limb,3,5
138148,Plantar nerve lesion,3,23
138502,Vitiligo,3,65
4344158,Systemic lupus erythematosus with organ/system involvement,3,72
4346970,Knee pyogenic arthritis,3,42
4347178,Enthesopathy of foot region,3,8
138717,Toxic diffuse goiter,3,22
444191,Injury of face,3,3
443788,Peritoneal adhesions with obstruction,3,6
443883,Acute disease,3,8
36676836,Arthropathy of left knee joint,3,7
137016,Retained dental root,3,7
137057,Paronychia,3,9
444189,Injury of elbow,3,3
36714118,Cryptogenic organizing pneumonia,3,25
36715746,Fracture of second lumbar vertebra,3,22
36712963,Gangrene of left lower limb due to atherosclerosis,3,9
136949,Refractory anemia with excess blasts (clinical),3,219
135417,Disorder of implantable defibrillator,3,8
72737,Microcalcifications of the breast,3,10
73001,Myositis,3,11
45768965,Uncomplicated severe persistent asthma,3,54
26052,Primary malignant neoplasm of larynx,3,271
23868,Congenital anomaly of esophagus,3,4
46270163,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion,3,17
45769207,Pain provoked by trauma,3,6
45771090,Respiratory tuberculosis,3,52
374025,Retinal hemorrhage,3,14
374032,Critical illness polyneuropathy,3,9
46273829,Chronic ulcer of back,3,3
438469,"Duodenal ulcer without hemorrhage, without perforation AND without obstruction",3,17
4123283,Disorder of stoma,3,8
4125659,Bone marrow transplant rejection,3,67
374358,Excess skin of eyelid,3,9
374631,Motor neuron disease,3,3
45768908,Exercise induced bronchospasm,3,18
438297,"Mechanical complication of cardiac device, implant AND/OR graft",3,10
438170,Acute myocardial infarction of inferior wall,3,3
30061,Neoplasm of uncertain behavior of major salivary gland,3,4
31509,Primary malignant neoplasm of tonsil,3,524
72576,Benign tumor of breast,3,6
72618,Disorder of skeletal muscle,3,8
72711,Shoulder stiff,3,9
438879,Closed bimalleolar fracture,3,28
46274035,Pneumonia due to methicillin susceptible Staphylococcus aureus,3,34
46271074,Hypercapnic respiratory failure,3,3
438749,Posterior subcapsular polar senile cataract,3,9
438731,Localized adiposity,3,5
24977,Mucocele of salivary gland,2,2
28396,Hereditary hemolytic anemia,2,2
22350,Edema of larynx,2,8
438721,Disorder of mineral metabolism,2,2
23245,Esophageal bleeding,2,4
438701,Disseminated malignancy of unknown primary,2,9
30163,Cellulitis and abscess of neck,2,13
46273178,Osteoarthritis of hip due to dysplasia,2,14
30679,Benign neoplasm of major salivary gland,2,4
46269847,Rectal hemorrhage due to chronic ulcerative proctitis,2,45
28457,Hypertrophy of tonsils,2,11
28461,Hypertrophy of salivary gland,2,9
31609,Abscess of salivary gland,2,13
72578,Neoplasm of uncertain behavior of breast,2,2
45766974,Pathologic fracture of femur at site of neoplasm,2,37
45767658,Cerebral infarction due to thrombosis of middle cerebral artery,2,11
438367,Primary malignant neoplasm of nasal cavity,2,53
437834,Non-autoimmune hemolytic anemia,2,3
437904,Laryngeal spasm,2,3
437993,Closed fracture of cervical spine,2,2
437671,Abnormal feces,2,3
437699,Strain of infraspinatus muscle AND/OR tendon,2,3
437703,Closed fracture of intracapsular section of femur,2,2
439254,"Bipolar affective disorder, current episode depression",2,13
439256,"Bipolar affective disorder, currently manic, severe, with psychosis",2,4
73923,Contusion of upper arm,2,18
74124,Traumatic arthropathy,2,13
73231,Arthralgia of temporomandibular joint,2,4
73241,Anal and rectal polyp,2,2
73302,Curvature of spine,2,2
73036,Closed fracture of olecranon process of ulna,2,26
73090,Contusion of foot,2,3
73153,Malignant neoplasm of lateral wall of urinary bladder,2,3
4134172,Anterior dislocation of shoulder joint,2,4
4134552,Hereditary motor and sensory neuropathy,2,3
4131304,Neoplasm of intrathoracic lymph nodes,2,14
4133007,Neoplasm of lymph nodes of multiple sites,2,4
375260,Polyneuropathy in collagen vascular disease,2,7
4113650,Noninflammatory cervical disorder,2,5
374954,Optic neuritis,2,13
374655,Mastoiditis,2,5
4136228,Sprain of shoulder,2,2
4136557,Displacements - bone,2,15
372627,Transient visual loss,2,6
372886,Refractory migraine with aura,2,27
4135937,CREST syndrome,2,25
4134605,Optic disc disorder,2,21
321587,Bilateral bundle branch block,2,2
321590,Right bundle branch block AND left posterior fascicular block,2,2
4338759,Squamous cell carcinoma of eyelid,2,61
4339092,Male pattern alopecia,2,5
4340386,Alcoholic hepatic failure,2,2
140259,Open wound of face without complication,2,4
140266,Contusion of back,2,5
4335883,Basal cell carcinoma of eyelid,2,36
4337373,"Embolism due to any device, implant AND/OR graft",2,2
138996,Carcinoma in situ of skin,2,4
138056,Subcutaneous emphysema resulting from a procedure,2,2
607025,Closed dislocation of thoracic and lumbar spine,2,4
619430,Lichen sclerosus,2,23
602985,Intoxication,2,2
605283,Thromboembolus of artery of lower limb,2,10
444413,Febrile convulsion,2,3
602073,Mycosis fungoides of inguinal lymph node,2,4
4338523,Amaurosis fugax,2,4
35626042,Moderate nonproliferative diabetic retinopathy of left eye,2,11
138708,Acute leukemia,2,4
138713,Disorder of parathyroid gland,2,8
138790,Chronic periodontitis,2,2
138113,Cyst of thyroid,2,2
138582,Closed fracture of acromial process of scapula,2,5
137858,Thoracic radiculopathy,2,15
137944,Bullous dermatosis,2,11
434462,Ventricular septal defect,2,37
434316,von Willebrand disorder,2,27
444078,Inflammation of cervix,2,2
36684646,Senile ectropion of right lower eyelid,2,6
36684711,Senile ectropion of left lower eyelid,2,5
36687192,Chondromalacia of left shoulder,2,5
36684473,Primary malignant neoplasm of nasopharynx,2,19
35615135,Hypotension following procedure,2,5
141249,Benign neoplasm of thyroid gland,2,5
4317827,Neoplasm of uncertain behavior of tongue,2,7
4317829,Neoplasm of uncertain behavior of trunk,2,2
4319447,Urolithiasis,2,2
4316619,Neoplasm of uncertain behavior of pharynx,2,3
4317284,Respiratory tract hemorrhage,2,3
4309257,Refractory localization-related epilepsy,2,16
4309320,Transplanted organ rejection,2,7
4324788,Articular cartilage disorder of wrist,2,5
4328217,Mood disorder with depressive features due to general medical condition,2,12
141371,Pityriasis rosea,2,5
4323342,Recurrent bacterial infection,2,34
4323582,Absent finger,2,8
141056,Acute ethmoidal sinusitis,2,2
141090,Pyogenic granuloma of skin,2,6
141094,Lichen,2,27
433976,Primary malignant neoplasm of temporal lobe,2,91
433991,Recurrent major depression in remission,2,26
433709,Primary malignant neoplasm of tonsillar fossa,2,7
433716,Primary malignant neoplasm of testis,2,87
433730,Disorder of thymus gland,2,2
433735,Acute alcoholic intoxication in alcoholism,2,8
764597,Lump in upper outer quadrant of right breast,2,5
433633,Late effect of superficial injury,2,5
140057,Chronic leukemia,2,4
4332304,Status epilepticus,2,6
4333227,Acute pain due to injury,2,3
4335747,Disorder of inner ear,2,2
434033,Chorioretinitis,2,6
3655178,Secondary systemic amyloidosis,2,60
433783,Pulmonary artery aneurysm,2,10
433951,Poisoning by tranquilizer,2,3
37016889,Dissection of renal artery,2,3
434675,Complication of gastrostomy,2,16
434782,Closed fracture of tibia AND fibula,2,2
434615,Cystic fibrosis without meconium ileus,2,24
434616,Hemoglobinuria due to hemolysis from external causes,2,27
443741,Pulmonary coccidioidomycosis,2,9
443607,Acquired torsion dystonia,2,10
36717036,Osteoarthritis of left knee joint,2,5
37109306,Erectile dysfunction following radical cystectomy,2,31
37109307,Erectile dysfunction following radical prostatectomy,2,7
37109512,Dissection of carotid artery,2,11
37017436,Idiopathic scoliosis of thoracic and lumbar spine,2,8
134331,Cauda equina syndrome without neurogenic bladder,2,4
37016310,Complicated internal hemorrhoid,2,3
37016348,Hyperglycemia due to type 1 diabetes mellitus,2,19
37016767,Autonomic neuropathy due to type 1 diabetes mellitus,2,24
4002344,"Benign neoplasm of peripheral nerve of head, face AND/OR neck",2,4
3662369,Paralytic ectropion of right lower eyelid,2,8
4000982,Cyst of bursa,2,6
4308393,Mechanical complication of gastrointestinal prosthetic device,2,3
4308713,Necrosis of amputation stump,2,3
37115756,Dissection of coronary artery,2,142
37116511,Open bite of hand,2,4
37116538,Injury of quadriceps muscle,2,50
4310238,Contusion of neck,2,3
4004672,Psychoactive substance use disorder,2,4
4002357,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)",2,5
4003185,Refractory anemia (clinical),2,5
4003830,Diffuse non-Hodgkin's lymphoma,2,5
4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",2,21
4001454,Cervical spine ankylosis,2,2
4002140,Lumbar spine ankylosis,2,4
133725,Carcinoma in situ of skin of lip,2,3
133794,Chronic gingivitis,2,7
37312532,Coronary arteriosclerosis in artery of transplanted heart,2,5
133438,Chronic lymphoid leukemia in remission,2,2
133468,Disorder of extremity,2,7
133566,Necrotizing fasciitis,2,10
133628,"Late effect of open wound of head, neck and trunk",2,5
435093,Closed fracture of femur,2,4
433329,Closed fracture of second cervical vertebra,2,14
433363,Foreign body in trachea,2,3
4302686,Thoracic spondylosis,2,7
4303970,Endometrial intraepithelial neoplasia,2,4
193240,Acute generalized peritonitis,2,4
134222,Injury of forearm,2,3
134312,Iatrogenic hypothyroidism,2,3
133711,Overlapping malignant neoplasm of female breast,2,3
4307774,Acute lower respiratory tract infection,2,4
4308074,Pyogenic granuloma,2,4
4009186,Arcus senilis,2,13
4009187,Manifest vertical squint,2,23
4009619,Bursitis of knee,2,5
433450,Paranoid schizophrenia,2,7
433454,Adjustment disorder with mixed emotional features,2,3
433467,"Sleep-wake schedule disorder, delayed phase type",2,14
4308716,Intraoperative hemorrhage,2,3
4308802,Cervical spondylosis,2,2
192261,Overlapping malignant neoplasm of pancreas,2,5
192298,Hypersplenism,2,5
141666,Acute osteomyelitis of lower leg,2,2
141997,Open wound of forearm with complication,2,6
192242,Acute hepatitis C,2,2
4306923,Chronic idiopathic constipation,2,20
194091,Calculus in urethra,2,2
194092,Uterine prolapse without vaginal wall prolapse,2,2
4294302,T-lymphocyte immunodeficiency,2,2
193522,Acute prostatitis,2,8
4290728,Acute effect of ultraviolet radiation on normal skin,2,6
193249,Acute hemorrhagic gastritis,2,8
4284492,Guttate psoriasis,2,21
4289914,Closed fracture of fifth metatarsal bone,2,5
433128,Complication,2,7
432838,Primary malignant neoplasm of cardia of stomach,2,60
432868,Hemoglobinopathy,2,11
4012444,"Closed fracture distal femur, lateral condyle",2,5
4296611,Chronic gastric ulcer without hemorrhage AND without perforation,2,2
4296638,Lymphangiomatosis,2,35
4296728,Polyneuritis,2,13
4298028,Squamous cell carcinoma of skin of lower extremity,2,10
443421,Gallbladder and bile duct calculi,2,2
37117095,Benign neoplasm of left adrenal gland,2,17
37203984,Anal fistula,2,6
193242,Perforation of intestine,2,11
192854,Intramural leiomyoma of uterus,2,2
4298809,Nephritic syndrome,2,18
4300442,Solar erythema,2,6
433000,Patellar tendonitis,2,4
435227,Nutritional deficiency disorder,2,3
434883,Carcinoma in situ of skin of eyelid including canthus,2,2
443432,Impaired cognition,2,2
443464,Central pain syndrome,2,7
443525,Monoplegia of dominant upper limb as a late effect of cerebrovascular accident,2,3
443565,Carcinoid tumor of gastrointestinal tract,2,3
435646,Congenital anomaly of pulmonary artery,2,2
443285,Lesion of cervix,2,3
435537,Disorder of hypoglossal nerve,2,2
443237,"Manic disorder, single episode",2,16
435397,Late effect of foreign body in orifice,2,5
435478,Primary malignant neoplasm of upper gum,2,161
435484,Primary malignant neoplasm of trigone of urinary bladder,2,5
443116,Cervical posterior longitudinal ligament ossification,2,12
443194,Accidental cut during medical care,2,3
442770,Disorder of ciliary body,2,3
133327,Viremia,2,3
133384,Burn any degree involving less than 10 percent of body surface,2,7
132761,Blister of foot without infection,2,22
40479606,Septic pulmonary embolism,2,5
435509,Intracranial abscess,2,7
435521,Psychophysiologic disorder,2,8
435522,Hypervitaminosis D,2,8
435533,"Hypnotic or anxiolytic dependence, continuous",2,5
4272156,Prurigo nodularis,2,6
4276510,Generalized gingival recession,2,3
4029926,Ischemic ulcer,2,2
4025946,Smearing of feces,2,27
40480065,Imaging of genitourinary system abnormal,2,5
40480077,Periprosthetic osteolysis,2,2
40480232,Male urinary stress incontinence,2,4
40480500,High antibody titer,2,3
194847,Mechanical complication due to urethral indwelling catheter,2,4
194913,Idiopathic peripheral autonomic neuropathy,2,2
4280498,Polyp of cervix,2,3
194152,Renal agenesis and dysgenesis,2,2
194393,Celiac artery compression syndrome,2,2
194403,Obstructed diaphragmatic hernia,2,12
194418,Urethral caruncle,2,4
194526,Injury of trunk,2,2
432508,"Mechanical complication of nervous system device, implant AND/OR graft",2,3
4031019,Allergic contact dermatitis,2,3
4032594,Inflammation of scrotum,2,6
4261072,Irritable bowel syndrome characterized by constipation,2,7
4261933,Estrogen receptor negative neoplasm,2,4
196157,Induratio penis plastica,2,17
196217,Congenital anomaly of diaphragm,2,2
4260194,Photophobia,2,6
4264718,Chronic tubulointerstitial nephritis,2,8
195079,Functional urinary incontinence,2,6
4033319,Lipoma of skin and subcutaneous tissue of trunk,2,11
4033848,Post-inflammatory hyperpigmentation,2,6
432593,Kwashiorkor,2,11
432626,Glaucoma associated with vascular disorder,2,10
432417,Acquired hallux malleus,2,2
432463,Closed fracture of acromial end of clavicle,2,21
4266590,Abscess of hand,2,3
4268046,Left posterior fascicular block,2,2
195363,Congenital anomaly of the kidney,2,4
195559,Ruptured abdominal aortic aneurysm,2,9
195575,Crohn's disease of small AND large intestines,2,5
195306,Gastroduodenitis,2,2
195312,Functional disorder of bladder,2,7
4263879,Marie's cerebellar ataxia,2,21
40400785,Acquired unequal leg length,2,3
40478938,Infection by Bacteroides fragilis,2,2
134141,Chronic osteomyelitis of lower leg,2,82
4023612,Heterozygous thalassemia,2,5
4024127,Postprocedural respiratory disorders,2,2
4024301,Neurotoxicity,2,17
4016306,Open wound of lower limb without complication,2,9
4022202,Open wound of trunk,2,10
40480943,Lateral cystocele,2,15
40481180,Pain in forearm,2,5
435723,Wound seroma,2,9
435755,Primary malignant neoplasm of skin of eyelid,2,7
441992,Open wound with complication,2,39
442013,Burn,2,6
442105,Benign neoplasm of soft tissue,2,9
442149,Poisoning by bee sting,2,4
441523,Immunoproliferative neoplasm,2,13
40481327,Acquired absence of all teeth,2,4
40481345,Monoplegia of upper limb of dominant side,2,2
40481354,Speech and language deficit as late effect of cerebrovascular accident,2,2
81403,Osteopetrosis,2,5
81723,Contusion of hand,2,6
81186,Contusion of wrist,2,4
40480515,Infected seroma after surgical procedure,2,3
4042503,Disorder of upper extremity,2,4
4035425,Contracture of joint of foot,2,5
4035441,Osteoarthritis of wrist,2,3
4246661,Foreign body in skin,2,2
4247358,Primary malignant neoplasm of soft tissues of pelvis,2,3
4247597,Intraocular hemorrhage,2,2
4247710,Effusion of joint of pelvic region,2,3
441422,Closed fracture of humerus,2,28
195977,Contusion of trunk,2,4
196149,Acute appendicitis with generalized peritonitis,2,21
4047607,AL amyloidosis,2,829
4043731,Infarction - precerebral,2,4
4044053,Multiple system atrophy,2,4
4040380,Mycosis fungoides (clinical),2,6
4040416,Acquired language disorder,2,2
4042067,Impaired glucose tolerance test,2,5
196469,Perforation of gallbladder,2,15
4237140,Abnormal sexual function,2,21
40488954,Tenderness of right upper quadrant of abdomen,2,2
40484648,Type 1 diabetes mellitus uncontrolled,2,3
40485376,Infection of gastrostomy site,2,4
40482865,Left sided ulcerative colitis,2,126
40483189,Arteriosclerosis of arterial coronary artery bypass graft,2,2
80512,Acquired kyphosis,2,10
381854,Disorder of conjunctiva,2,5
381864,Subjective tinnitus,2,6
381865,Sensorimotor disorder of eyelid,2,29
4049417,Vesicular eczema,2,8
4049477,Psychogenic polydipsia,2,2
196895,Viral gastroenteritis due to Norwalk-like agent,2,11
196951,Chronic congestive splenomegaly,2,2
4239729,Benign neoplasm of appendix,2,7
4241033,Acute abdomen,2,2
4242514,Benign neoplasm of skin of ear,2,2
4242814,Benign neoplasm of parotid gland,2,4
432301,Opioid dependence in remission,2,23
4050853,"Abrasion, upper arm",2,4
432251,Disease caused by parasite,2,5
432271,Carcinoid tumor of ileum,2,4
381570,Mechanical ptosis,2,4
436235,Taste sense altered,2,6
441838,Personality disorder,2,2
4245385,Displacement of cardiac device,2,4
4246450,Secondary malignant neoplasm of bone marrow,2,7
4242962,Benign neoplasm of small intestine,2,2
4245143,Cellulitis of chest wall,2,4
4239873,Benign neoplasm of ciliary body,2,26
4241026,Benign neoplasm of craniopharyngeal duct,2,9
4056585,"Superficial injury to head, excluding eye",2,2
4056160,"Open wound of hand, excluding finger(s)",2,8
4056293,"Traumatic amputation, finger, through metacarpophalangeal joint",2,5
4055361,Generalized epilepsy,2,2
4219836,Contusion of ocular adnexa and periocular tissues,2,2
197981,Abdominal tenderness,2,2
198082,Overlapping malignant neoplasm of body of uterus,2,2
198192,Renal and perinephric abscess,2,9
197506,Malignant neoplasm of abdomen,2,10
197593,Impaction of intestine,2,2
197717,Open wound of anterior abdominal wall without complication,2,2
4228164,Abscess of chest wall,2,33
197378,Overflow incontinence of urine,2,4
4225982,Mature T-cell AND/OR NK cell neoplasm,2,245
4222001,Collapse of vertebra,2,2
4056478,Chronic nephritic syndrome,2,3
436042,Primary malignant neoplasm of anterior two-thirds of tongue,2,59
436059,Multiple myeloma in remission,2,4
436079,Mood disorder caused by drug,2,2
436082,Predominantly T-cell defect,2,2
441699,"Closed fracture proximal humerus, greater tuberosity",2,8
441768,Disorder due to and following accidental poisoning,2,5
4231580,Acute gastric ulcer with hemorrhage,2,4
4234083,Traumatic pneumothorax,2,2
80141,Functional diarrhea,2,10
40481901,Mantle cell lymphoma,2,83
40481907,Carcinoid tumor,2,2
436098,Nondependent cocaine abuse in remission,2,7
436108,Acute angle-closure glaucoma,2,16
436140,Varicose veins of vulva,2,5
436147,Glossitis,2,9
436040,Infection by Strongyloides,2,2
4201565,Constricted pupil,2,4
199771,Carcinoid syndrome,2,104
4199441,Fracture of acromial end of clavicle,2,3
4200238,Onychogryposis,2,3
4070299,Patent foramen ovale,2,3
4071874,Pain in scrotum,2,7
4076794,Peripheral arteriovenous malformation,2,3
4067774,Idiopathic aseptic necrosis of bone,2,7
199078,Vaginal wall prolapse,2,3
198402,Neoplasm of uncertain behavior of kidney,2,2
4208223,Disorder of macula of retina,2,6
4203625,Chronic constrictive pericarditis,2,30
200054,Primary malignant neoplasm of ureter,2,7
200154,Fistula of gallbladder,2,7
200169,Pruritus ani,2,2
200343,Malignant lymphoma of spleen,2,79
380702,Cerebral cyst,2,36
380728,Filamentary keratitis,2,23
380834,Coma,2,14
4057953,Acute gastric ulcer with perforation,2,14
4213266,Fracture dislocation of joint of shoulder girdle,2,16
4214610,Abscess of abdominal wall,2,7
199062,"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction",2,2
199073,Iliopsoas abscess,2,6
4218552,Ankle instability,2,35
197803,Overlapping malignant neoplasm of stomach,2,3
4216972,Bursitis of hip,2,26
4217648,Intestinal metaplasia of gastric mucosa,2,4
4218146,Closed fracture dislocation of joint of shoulder girdle,2,3
4218346,Limbal stem cell deficiency,2,4
381001,Subjective visual disturbance,2,14
381278,Cluster headache,2,3
436247,Closed fracture of midcervical section of femur,2,4
440981,Psychosomatic musculoskeletal symptoms,2,2
440987,Hallucinosis caused by drug,2,6
40489808,Disorder of both middle ear and mastoid,2,3
40489907,Sepsis due to Staphylococcus aureus,2,11
40490918,Marginal zone lymphoma,2,192
40491439,Tumor of respiratory system,2,3
40487059,Sepsis due to Staphylococcus,2,2
78834,Effusion of joint of hand,2,6
78838,Acquired deformity of knee,2,3
78987,Secondary malignant neoplasm of urinary system,2,6
436470,Fat necrosis of breast,2,2
436398,Glaucoma associated with ocular disorder,2,86
441233,Primary malignant neoplasm of frontal lobe,2,74
441260,Drug withdrawal,2,2
441266,Thiamine deficiency,2,7
4065997,Cellulitis of face,2,11
4195436,Abscess of groin,2,3
42514449,Neoplasm defined only by topography: Overlapping lesion of lung,2,4
42536547,Ischemia of kidney,2,3
40492482,Squamous cell carcinoma of nose,2,3
79119,Thoracic spondylosis with myelopathy,2,37
79765,Neoplasm of uncertain behavior of urinary system,2,3
78832,Intervertebral disc disorder with myelopathy,2,2
4068628,Thoracic discitis,2,9
4066733,Contact dermatitis due to plants,2,5
4066819,Localized skin eruption caused by drug and medicament,2,5
4066824,Discoid lupus erythematosus,2,9
4062098,Calcinosis cutis,2,20
4062387,Injury of muscle and tendon at thorax level,2,6
4063581,Drug-induced systemic lupus erythematosus,2,8
4065991,Cellulitis and abscess of finger and toe,2,3
201518,Primary malignant neoplasm of lower limb,2,7
201619,Gastric diverticulum,2,2
4187240,Disorder of aorta,2,11
201256,Benign neoplasm of soft tissues of abdomen,2,21
201341,Incisional hernia with obstruction,2,10
201344,Intestinovesical fistula,2,68
4185029,Foot joint effusion,2,8
4186461,Medication-induced movement disorder,2,4
4079936,Convalescence after chemotherapy,2,4
4080762,Psychoactive substance dependence,2,6
379756,Primary malignant neoplasm of mandible,2,10
379812,Exposure keratoconjunctivitis,2,10
378523,Residual foreign body in soft tissue,2,2
378743,Mild nonproliferative retinopathy due to diabetes mellitus,2,8
4190773,Restrictive cardiomyopathy,2,2
201352,Gallbladder calculus with acute cholecystitis and obstruction,2,8
200662,Lymphosarcoma,2,94
4192851,Psoas tendinitis,2,8
4193620,"Keratoconjunctivitis sicca, in Sjögren's syndrome",2,66
4194652,Pruritus of vulva,2,6
4081648,Acute vaginitis,2,4
4083820,Wedge fracture of thoracic vertebra,2,15
380096,Proliferative retinopathy due to diabetes mellitus,2,60
380102,Corneal edema,2,14
40487351,Closed pilon fracture,2,5
4196433,Senile dementia of the Lewy body type,2,3
4196960,Varicocele,2,4
200769,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction",2,3
200780,Disorder of uterus,2,2
200848,Dribbling of urine,2,5
4194739,Late effect of fracture of cervical vertebra,2,7
4195231,Acute gastric ulcer without hemorrhage AND without perforation,2,3
78605,Contusion of elbow,2,3
78015,"Open wound of chest wall, uncomplicated",2,3
78093,Primary malignant neoplasm of pleura,2,209
78243,Congenital spondylolysis of lumbosacral region,2,3
78257,Osteogenesis imperfecta,2,19
42536958,Pancytopenia caused by medication,2,20
42537251,Polyp of nasal cavity and/or nasal sinus,2,68
42537744,Transplanted cornea present,2,16
201905,Constipation by outlet obstruction,2,5
201956,Congenital anomaly of lower limb,2,22
4177944,Panacinar emphysema,2,7
440508,Congenital disease,2,6
440228,Closed fracture of lower end of humerus,2,11
440335,Primary malignant neoplasm of lower gum,2,8
440370,Nutritional marasmus,2,23
78497,Cellulitis and abscess of toe,2,5
4086197,Superficial injury of hand,2,2
4182198,Ganglion of hand,2,6
254514,Contusion of lung without open wound into thorax,2,4
254676,Lung involvement associated with another disorder,2,12
252365,Membranous glomerulonephritis,2,2
253549,Disorder of connective tissue,2,6
4180636,Cardiac complication of procedure,2,2
201900,Neurogenic bowel,2,2
4091464,Malignant neoplasm of nipple and areola of female breast,2,30
4092235,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,2,131
378144,Disorder of basal ganglia,2,11
378160,Otorrhea,2,2
4089754,Malignant neoplasm of middle lobe of lung,2,82
4089777,Malignant neoplasm of connective and soft tissue of hip and lower limb,2,100
4090039,Penile arterial insufficiency,2,5
4085877,Persistent hematuria,2,2
258780,Emphysematous bronchitis,2,4
312938,Hypertensive encephalopathy,2,10
313007,Congenital insufficiency of mitral valve,2,10
4163280,Tinea of perianal region,2,6
4164092,Acute cerebrovascular insufficiency,2,5
4164151,Auditory hallucinations,2,2
4165417,Complex partial seizure with impairment of consciousness,2,16
4160464,Pseudofolliculitis barbae,2,3
256722,Bronchopneumonia,2,2
257583,Allergic bronchopulmonary aspergillosis,2,31
4167914,"Closed fracture of femur, greater trochanter",2,3
4168213,Chest pain on breathing,2,3
4168689,Abnormal findings on microbiological examination of urine,2,24
4168693,Abnormal cytological findings in CSF,2,3
259995,Foreign body in orifice,2,2
260754,Haemophilus influenzae pneumonia,2,4
4170452,Postoperative renal failure,2,2
4170633,Laceration of thumb,2,5
4172822,Cardiac arrest due to cardiac disorder,2,3
4097962,Open wound of lower limb,2,16
4096099,Phlebitis of deep veins of lower extremity,2,3
4096313,Multiple injuries,2,3
256450,Asbestosis,2,5
256622,Pulmonary disease due to Mycobacteria,2,99
440853,Closed fracture of surgical neck of humerus,2,28
440957,Lymphosarcoma and reticulosarcoma,2,20
437027,Hemorrhagic duodenitis,2,3
437082,Ankylosing spondylitis,2,4
436954,Drug abuse,2,3
4176908,Snapping thumb syndrome,2,9
4173734,Acute pansinusitis,2,7
4174385,Acquired short Achilles tendon,2,2
77081,Tibialis tendinitis,2,5
77129,Closed fracture of pelvis,2,9
440713,Posterior synechiae,2,7
440556,Closed transcervical fracture of femur,2,2
440603,Blood transfusion reaction,2,3
440387,Cannabis dependence,2,33
440409,Disorder of orbit proper,2,3
4101283,Dietary zinc deficiency,2,6
