condition_concept_id,disease_name,num_patients,num_occurrences
40489908,Sepsis due to Streptococcus,2,2
137350,Radiation dermatitis,2,20
200618,Postoperative shock,2,8
200450,Disorder of urethra,2,2
200452,Disorder of female genital organs,2,10
200051,Primary malignant neoplasm of ovary,2,76
197593,Impaction of intestine,2,2
35622958,Disorder in remission,2,7
35624677,Sebaceous cyst of skin,2,3
4345578,Rhabdomyolysis,2,4
4091901,Aberrant premature complexes,2,2
198678,Intestinal infectious disease,2,2
198191,Acquired hypertrophic pyloric stenosis,2,3
4327889,Thromboembolism of vein,2,4
4317827,Neoplasm of uncertain behavior of tongue,2,7
4320332,Hydrocele of tunica vaginalis,2,18
4320944,Cellulitis of toe,2,3
4311629,Impaired glucose tolerance,2,2
443412,Type 1 diabetes mellitus without complication,2,2
443421,Gallbladder and bile duct calculi,2,2
444122,Calculus of bile duct with obstruction,2,2
444130,Injury of foot,2,5
444206,Arthropathy of pelvis,2,10
443776,Brachial radiculitis,2,4
443788,Peritoneal adhesions with obstruction,2,4
443733,Disorder of eye due to type 2 diabetes mellitus,2,4
201901,Abscess of liver,2,2
201519,Primary malignant neoplasm of liver,2,7
201603,Disorder of teeth AND/OR supporting structures,2,7
201265,Disorder of spleen,2,2
40493038,Sepsis due to Gram negative bacteria,2,2
42514443,"Neoplasm defined only by topography: Upper lobe, lung",2,2
42514479,Neoplasm defined only by topography: Prostate gland,2,3
443344,Barrett's esophagus,2,8
37018338,Benign carcinoid tumor,2,23
37109050,Meibomian gland dysfunction of right eye,2,15
37016889,Dissection of renal artery,2,3
37016130,Lesion of oral mucosa,2,5
36715748,Fracture of fourth lumbar vertebra,2,2
36715792,Acquired absence of breast,2,5
197018,Chronic gastric ulcer with hemorrhage but without obstruction,2,4
196726,Gallbladder calculus with acute cholecystitis and no obstruction,2,2
759860,Cellulitis of left upper limb,2,3
444457,Benign neoplasm of rectum,2,4
444459,Benign neoplasm of sigmoid colon,2,3
77025,Diverticulitis of colon,2,9
194878,Nodular lymphoma of extranodal AND/OR solid organ site,2,5
194992,Celiac disease,2,4
194993,Intestinal malabsorption,2,5
37018293,Inflammatory disorder of jaw region,2,5
196455,Hepatorenal syndrome,2,2
195851,"Gastric ulcer without hemorrhage, without perforation AND without obstruction",2,12
196044,Primary malignant neoplasm of stomach,2,138
36712860,Non-infectious systemic inflammatory response syndrome without acute organ failure,2,2
197950,Cellulitis and abscess of trunk,2,9
198091,Primary malignant neoplasm of retroperitoneum,2,36
4082311,B-cell chronic lymphocytic leukemia,2,19
4079499,Convalescence after radiotherapy,2,43
4341763,Gallstone acute pancreatitis,2,10
199065,Stricture of ureter,2,12
199078,Vaginal wall prolapse,2,3
198401,Neoplasm of uncertain behavior of bladder,2,5
198402,Neoplasm of uncertain behavior of kidney,2,2
198446,Embolism and thrombosis of the abdominal aorta,2,45
196734,Disorder of prostate,2,5
196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,2,4
4010963,Cramp in lower leg associated with rest,2,12
73574,Nonunion of fracture,2,40
74719,Ulcer of foot,2,4
74396,Temporomandibular joint disorder,2,5
45768963,Uncomplicated mild persistent asthma,2,16
45772786,Cerebral infarction due to embolism of middle cerebral artery,2,3
23986,Disorder of pituitary gland,2,19
46273390,Dependence on respirator,2,5
4001171,Liver cell carcinoma,2,163
3661408,Pneumonia caused by SARS-CoV-2,2,3
4057953,Acute gastric ulcer with perforation,2,14
4058219,"Abrasion, forearm area",2,4
4053600,Open wound of elbow,2,14
4055201,Angiodysplasia of colon,2,12
4013643,Pulmonary arterial hypertension,2,28
4014781,Closed traumatic subdural hemorrhage,2,8
141960,Skin finding,2,2
140090,Lesion of median nerve,2,7
40481816,Infection by methicillin sensitive Staphylococcus aureus,2,9
40481089,Embolism from thrombosis of vein of lower extremity,2,32
4059452,Glomerular disease,2,5
4063581,Drug-induced systemic lupus erythematosus,2,8
4002818,Spasm of back muscles,2,5
4003404,Inactive tuberculosis,2,19
193020,Incomplete emptying of bladder,2,15
192836,Primary malignant neoplasm of small intestine,2,5
192568,Secondary malignant neoplasm of intra-abdominal lymph nodes,2,68
192606,Paraplegia,2,7
46270470,Primary chronic gout without tophus of ankle and/or foot,2,7
141253,Disorder of thyroid gland,2,5
141323,Acute maxillary sinusitis,2,4
141663,Osteomyelitis,2,9
4168213,Chest pain on breathing,2,3
4165998,Generalized enlarged lymph nodes,2,3
4166844,Intraventricular conduction defect,2,2
4164639,Blind left eye,2,3
4164640,Blind right eye,2,3
435988,"Motor vehicle accident, driver",2,3
436042,Primary malignant neoplasm of anterior two-thirds of tongue,2,59
435783,Schizophrenia,2,3
81893,Ulcerative colitis,2,18
81239,Primary malignant neoplasm of upper limb,2,2
80269,Mechanical complication of internal joint prosthesis,2,14
80593,Urinary complication,2,2
435802,Blepharospasm,2,7
435775,Genetic anomaly of leukocyte,2,2
437027,Hemorrhagic duodenitis,2,3
4168796,Muscle strain,2,4
22340,Esophageal varices without bleeding,2,5
43531003,Essential tremor,2,14
43531028,Mononeuropathy of lower limb,2,7
43530687,Dysarthria as late effects of cerebrovascular disease,2,2
43530690,Foot ulcer due to type 2 diabetes mellitus,2,7
43530719,Incomplete paraplegia,2,5
81696,Closed fracture of acetabulum,2,16
81878,Benign paroxysmal positional vertigo,2,6
46270376,Acute exacerbation of chronic obstructive bronchitis,2,13
4013604,Closed fracture lumbar vertebra,2,22
4009186,Arcus senilis,2,13
4049623,"Moderate major depression, single episode",2,2
4043371,Inflammatory disorder of digestive tract,2,2
4043731,Infarction - precerebral,2,4
46273829,Chronic ulcer of back,2,2
31602,Disorder of the larynx,2,10
23325,Heartburn,1,12
24296,Primary malignant neoplasm of pituitary gland,1,1
26638,Primary malignant neoplasm of esophagus,1,128
26935,Disorder of endocrine testis,1,5
27587,Disturbance of salivary secretion,1,5
28083,Primary malignant neoplasm of pharynx,1,2
28179,Polyp of vocal cord or larynx,1,3
28461,Hypertrophy of salivary gland,1,2
30133,Acute laryngitis,1,1
30234,Neck sprain,1,3
30441,Sialolithiasis,1,1
30679,Benign neoplasm of major salivary gland,1,3
31057,Disorder of pharynx,1,4
31609,Abscess of salivary gland,1,4
46269841,Rectal hemorrhage due to chronic ulcerative pancolitis,1,13
46269847,Rectal hemorrhage due to chronic ulcerative proctitis,1,6
46269886,Intestinal obstruction due to Crohn's disease of small intestine,1,6
46269907,Intestinal hemorrhage with diverticulosis,1,3
75053,Fracture of bone,1,1
75091,Closed fracture of carpal bone,1,1
75354,Osteochondropathy,1,1
75580,Chronic ulcerative proctitis,1,1
75617,Degenerative joint disease involving multiple joints,1,2
76199,Recurrent dislocation of hip,1,10
76388,Post-thoracotomy pain syndrome,1,1
76500,Crystal arthropathy of hand,1,3
45757435,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,1,8
45757504,Urethral intrinsic sphincter deficiency,1,6
45757543,Hemorrhage of colon due to diverticulosis,1,1
45757639,Mammographic microcalcification of breast,1,1
45757682,Anomaly of jaw size,1,1
45757785,Urinary obstruction due to nodular prostate,1,2
75050,Acquired coxa valga,1,1
75051,Derangement of posterior horn of medial meniscus,1,21
44782778,Pain disorder with psychological factor,1,3
44783027,Injury of face and neck,1,1
44783163,Pressure ulcer of lower back,1,1
44783205,Post traumatic osteoarthritis,1,3
44808984,Acquired absence of spleen,1,2
45757263,Postprocedural retroperitoneal abscess,1,1
45757308,Closed fracture of third lumbar vertebra,1,1
45757320,Osteoporotic fracture of vertebra,1,4
78193,Orchitis and epididymitis,1,2
78227,Degenerative joint disease of hand,1,1
78234,Hand joint pain,1,8
78272,Sprain of wrist,1,2
78308,Osteolysis,1,1
78804,Fibrocystic disease of breast,1,3
79072,Inflammatory disorder of breast,1,1
79765,Neoplasm of uncertain behavior of urinary system,1,2
4009187,Manifest vertical squint,1,3
4009890,Pain in upper limb,1,2
4012231,Poor stream of urine,1,26
4012455,Closed fracture distal tibia,1,1
4013160,Closed fracture sacrum,1,3
4013597,"Closed fracture thoracic vertebra, wedge",1,1
4014159,Chronic right-sided heart failure,1,2
4019836,Social exclusion,1,2
4003684,Overlapping malignant neoplasm of male breast,1,1
4003830,Diffuse non-Hodgkin's lymphoma,1,1
4005743,Female sterility,1,1
4005786,Anomalies of pancreas,1,1
4006294,Basilar artery embolism,1,1
4008519,"Closed fracture acetabulum, anterior column",1,4
4008709,Mechanical breakdown of cardiac device,1,7
4009168,Gangrene of gallbladder,1,2
4043672,Injury of nerve of upper extremity,1,3
4044053,Multiple system atrophy,1,3
4044745,Splenic infarction,1,1
4046448,Cerebrospinal fluid leak,1,1
4047124,Expressive language disorder,1,5
4047607,AL amyloidosis,1,356
4047791,Abnormal body temperature,1,2
4048485,Disorder of external nose,1,3
4035415,Tear of meniscus of knee,1,1
4035425,Contracture of joint of foot,1,4
4035439,Idiopathic osteoarthritis,1,69
4035441,Osteoarthritis of wrist,1,2
4038038,Bilateral earache,1,3
4038835,Hodgkin's disease (clinical),1,2
4042067,Impaired glucose tolerance test,1,1
4043346,Disorder of thorax,1,4
4058350,"Abrasion, knee",1,2
765053,Lump in right breast,1,2
765653,Severe dementia,1,2
3655118,Respiratory condition caused by chemical fumes,1,6
3655178,Secondary systemic amyloidosis,1,23
3656040,Open wound of multiple sites of upper limb,1,1
3656897,Mechanical ectropion of right lower eyelid,1,2
3656982,Mechanical ectropion of left lower eyelid,1,2
4056717,Injury of muscle and tendon at hip and thigh level,1,8
4056770,Breast signs and symptoms,1,6
4056780,Acute uterine inflammatory disease,1,2
4057008,Accelerated atrioventricular conduction,1,1
4057044,Injury of muscle and tendon at neck level,1,2
4057087,Obstructed femoral hernia,1,1
4057826,Irritable bowel syndrome with diarrhea,1,1
4058066,"Insect bite, nonvenomous, of chest wall",1,1
4053604,Open wound of lower leg,1,3
4054067,Open wound of foot,1,29
4055231,Accidental laceration during a procedure,1,1
4055341,Calculus of bile duct with cholangitis,1,3
4055511,Gingival and edentulous alveolar ridge lesion associated with trauma,1,3
4055640,Lung disease with systemic lupus erythematosus,1,6
4055748,Enterostomy malfunction,1,5
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",1,2
4023190,Wheelchair bound,1,2
4049659,Subcortical hemorrhage,1,2
4050089,Open wound of front wall of thorax,1,1
4050853,"Abrasion, upper arm",1,3
4051004,Open wound of scalp,1,34
4051140,Open wound of anterior abdominal wall,1,1
4052499,"Insect bite, nonvenomous, of shoulder",1,1
4052646,"Abrasion, lower leg",1,3
4067775,Osteonecrosis caused by drug,1,1
4068617,Lumbosacral spondylosis with radiculopathy,1,2
4070299,Patent foramen ovale,1,1
4070976,Mechanical complication of dialysis catheter,1,7
4071874,Pain in scrotum,1,6
444243,Neurosis,1,1
605282,Thromboembolus of artery of upper limb,1,2
618696,Contusion of head and/or neck,1,2
4065770,Cerebrospinal fluid examination abnormal,1,1
4065991,Cellulitis and abscess of finger and toe,1,2
4066036,Gastroduodenal fistula,1,1
4066493,Bouchard's node,1,14
4066733,Contact dermatitis due to plants,1,3
4066824,Discoid lupus erythematosus,1,8
4067764,Pigmented purpuric lichenoid dermatitis of Gougerot and Blum,1,3
4067774,Idiopathic aseptic necrosis of bone,1,5
4002356,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)",1,1
4002956,Metatarsalgia,1,9
4003185,Refractory anemia (clinical),1,4
4058388,Hypertrophic scar,1,3
4058397,Claustrophobia,1,1
4061050,Subacute and chronic vaginitis,1,3
4063919,"Acute lymphadenitis of face, head and neck",1,1
4065364,Follicular cysts of skin and subcutaneous tissue,1,2
3662369,Paralytic ectropion of right lower eyelid,1,6
4000968,Biceps tendinitis,1,6
4000982,Cyst of bursa,1,4
4001329,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)",1,11
4001454,Cervical spine ankylosis,1,1
4001670,Intraductal carcinoma in situ of breast,1,27
4002140,Lumbar spine ankylosis,1,1
4002344,"Benign neoplasm of peripheral nerve of head, face AND/OR neck",1,1
443631,Osteomyelitis of femur,1,1
443732,Disorder due to type 2 diabetes mellitus,1,2
443740,Corneal endothelial dystrophy,1,5
443741,Pulmonary coccidioidomycosis,1,1
443767,Disorder of eye due to diabetes mellitus,1,2
443792,Calculus of bile duct,1,20
443795,Disorder of thoracic spine,1,1
444078,Inflammation of cervix,1,1
4086243,Pulmonary sarcoidosis,1,3
4087756,Late latent syphilis,1,2
4088351,Junctional premature complex,1,1
4089754,Malignant neoplasm of middle lobe of lung,1,3
4090039,Penile arterial insufficiency,1,3
4090272,Anuria,1,3
4091469,Malignant neoplasm of nipple and areola of male breast,1,3
4091513,Passing flatus,1,4
4077584,Cyclical vomiting syndrome,1,8
4077895,Pain in finger,1,6
4079725,Contracture of ankle joint,1,2
4081173,Spinal nerve root finding,1,2
4082487,Cutaneous/peripheral T-cell lymphoma,1,1
4083820,Wedge fracture of thoracic vertebra,1,8
4085898,Wedge fracture of lumbar vertebra,1,1
4086197,Superficial injury of hand,1,1
619430,Lichen sclerosus,1,3
705076,Post-acute COVID-19,1,1
759859,Cellulitis of right upper limb,1,2
759930,Intraductal carcinoma in situ of left breast,1,12
759931,Intraductal carcinoma in situ of right breast,1,1
762212,Bursitis of right shoulder,1,2
762213,Bursitis of left shoulder,1,3
4077081,Superficial mycosis,1,1
4099792,Drug-induced adrenocortical insufficiency,1,3
4100662,Cellulitis of finger,1,2
4101283,Dietary zinc deficiency,1,1
442011,Mechanical complication due to cardiac pacemaker electrode,1,1
442013,Burn,1,2
442068,Cellulitis and abscess of forearm,1,2
442182,Secondary malignant neoplasm of lymph nodes of lower limb,1,2
442190,Hemorrhage of colon,1,2
4094504,Bacterial infection due to Proteus mirabilis,1,2
4095168,"Malignant neoplasm, overlapping lesion of bladder",1,24
4095598,Malignant neoplasm of skin of ear and external auditory canal,1,1
4096946,Acute dermatitis,1,3
4097962,Open wound of lower limb,1,3
4098302,Recurrent depression,1,4
4098463,Senile osteomalacia,1,1
4099508,"Refractory anemia without sideroblasts, so stated",1,403
443575,Disorder of transplanted heart,1,3
443577,Asymmetrical sensorineural hearing loss,1,2
443615,Refractory migraine,1,6
4092235,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,1,123
4093531,Absence of toe,1,15
4093672,Knee stiff,1,1
4093950,"Benign neoplasm of brain, supratentorial",1,1
4094343,Dislocations/sprains/strains,1,1
444115,Disorder of bursa,1,1
444199,Iatrogenic disorder,1,1
444202,Abscess,1,2
443327,Rectal abscess,1,1
443459,Pathological fracture of neck of femur,1,1
443525,Monoplegia of dominant upper limb as a late effect of cerebrovascular accident,1,2
443539,Injury due to motor vehicle accident,1,1
443565,Carcinoid tumor of gastrointestinal tract,1,2
441130,Meningeal irritation,1,1
441181,Effects of high altitude,1,4
441259,Non-thrombocytopenic purpura,1,1
441260,Drug withdrawal,1,1
441264,Primary thrombocytopenia,1,9
441269,Autoimmune hemolytic anemia,1,15
441701,Sprain of hip,1,3
441838,Personality disorder,1,1
4109067,Squamous cell carcinoma of skin of lower lip,1,13
4109883,"Esophageal varices without bleeding, associated with another disorder",1,20
4110182,Acute drug-induced interstitial lung disorder,1,1
4110190,Cerebral infarction due to embolism of precerebral arteries,1,1
4110194,Middle cerebral artery syndrome,1,2
4110914,Sequelae of injuries of neck and trunk,1,3
4111099,Aortic valve stenosis with insufficiency,1,1
441044,Atheromatous embolus of lower limb,1,6
4102342,Cauda equina syndrome,1,5
4103418,Tobacco dependence in remission,1,34
4106357,Abrasion of head,1,1
4106682,Abrasion of hand,1,6
4107655,Finding relating to psychosocial functioning,1,3
4108215,Coronary thrombosis not resulting in myocardial infarction,1,1
4108943,Sequelae of injuries of head,1,1
4108950,Acquired cardiac septal defect,1,1
442268,Open wound of toe without complication,1,2
442425,Lumbar post-laminectomy syndrome,1,1
442564,Injury of thigh,1,1
442799,Congenital anomaly of larynx,1,6
443116,Cervical posterior longitudinal ligament ossification,1,1
443177,"Insect bite, nonvenomous, of neck",1,2
443237,"Manic disorder, single episode",1,9
4101602,Immunoglobulin A vasculitis,1,1
4112813,Drug-induced interstitial lung disorder,1,1
4114427,Neuropathic arthropathy due to diabetes mellitus,1,6
4114624,Coordination problem,1,3
4115161,Rheumatoid arthritis - hand joint,1,2
4115178,Fracture malunion - shoulder,1,3
4117393,Knee joint ankylosis,1,1
439524,Achilles bursitis,1,2
439674,Chronic viral hepatitis B without delta-agent,1,3
440713,Posterior synechiae,1,6
440853,Closed fracture of surgical neck of humerus,1,1
440897,Motor vehicle accident victim,1,1
4111565,Disorders of both aortic and tricuspid valves,1,2
4111716,Occlusion and stenosis of anterior cerebral artery,1,2
4111917,Malignant mesothelioma of pleura,1,3
4112023,Occlusion and stenosis of middle cerebral artery,1,2
4112026,Sequelae of cerebral infarction,1,1
440529,Abnormal findings on diagnostic imaging of urinary organs,1,1
440577,Late effect of radiation,1,4
440603,Blood transfusion reaction,1,1
440655,"Malignant neoplasm of tongue, tip and lateral border",1,38
440691,Paranoid personality disorder,1,1
440700,Communicating hydrocephalus,1,9
440703,Trigeminal nerve disorder,1,6
440704,Chronic pain syndrome,1,4
441855,Epiphora due to excess lacrimation,1,3
441928,Localized scleroderma,1,1
441968,Acetonuria,1,1
440321,Helicobacter-associated disease,1,1
440358,Lipoma (clinical),1,2
440374,Obsessive-compulsive disorder,1,34
440384,"Sleep-wake schedule disorder, advanced phase type",1,3
440408,Meesman's corneal dystrophy,1,15
4130842,Neoplasm of lymph nodes of upper limb,1,1
4130852,Injury of lower limb,1,1
4131428,Neoplasm of intrapelvic lymph node,1,1
4131908,Peripheral angiopathy due to diabetes mellitus,1,1
438624,Complication of renal dialysis,1,1
438691,Overlapping malignant neoplasm of oropharynx,1,12
438699,Primary malignant neoplasm of rectosigmoid junction,1,2
438701,Disseminated malignancy of unknown primary,1,7
4122339,Drug-induced immunodeficiency,1,1
4126119,Toxic nephropathy,1,1
4127089,Coronary artery spasm,1,45
4128914,Fracture of multiple ribs,1,2
4129394,Fracture of lumbar spine,1,3
4130017,Congenital hypothyroidism without goiter,1,2
4130027,Subclinical iodine deficiency hypothyroidism,1,16
4130372,Congenital anomaly of intestinal tract,1,2
440063,"Benign neoplasm of pancreas, excluding islets of Langerhans",1,1
440068,Psychosexual dysfunction,1,3
440213,Consciousness and/or awareness finding,1,1
440228,Closed fracture of lower end of humerus,1,9
4117713,Ankle joint effusion,1,6
4117881,Elbow joint effusion,1,1
4118007,Synovitis/tenosynovitis - shoulder,1,2
4119460,Infective endocarditis,1,3
439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,1,2
439698,Benign hypertensive heart disease with congestive cardiac failure,1,2
439746,Primary malignant neoplasm of hypopharynx,1,1
439838,Thrombophlebitis migrans,1,1
439937,C-reactive protein abnormal,1,5
439961,Superficial injury without infection,1,2
440021,Herpes simplex without complication,1,8
440035,Cryptococcosis,1,3
437834,Non-autoimmune hemolytic anemia,1,1
437894,Ventricular fibrillation,1,9
437899,Acute and subacute bacterial endocarditis,1,1
437954,Derangement of lateral meniscus,1,2
437969,Talipes planus,1,3
438064,Bacterial infection due to Pseudomonas,1,1
438089,Primary malignant neoplasm of pyloric antrum,1,1
438090,"Overlapping malignant neoplasm of rectum, anus and anal canal",1,65
4135822,Primary biliary cholangitis,1,8
4135937,CREST syndrome,1,1
4136714,Supracondylar fracture of humerus,1,3
4138299,Fracture of distal end of humerus,1,3
4138837,Pericarditis,1,1
4140828,Acute vulvitis,1,4
4141190,Malfunction of gastrostomy tube,1,1
4144154,Non-traumatic intracerebral ventricular hemorrhage,1,1
439155,Carcinoembryonic antigen present,1,7
439254,"Bipolar affective disorder, current episode depression",1,5
4131963,Drusen stage macular degeneration,1,3
4133599,Chronic myelomonocytic leukemia,1,2
4134172,Anterior dislocation of shoulder joint,1,2
4134318,Fractured nasal bones,1,2
4134443,Disorder of knee,1,2
4134455,Mononeuropathy,1,2
438731,Localized adiposity,1,1
438990,Benign neuroendocrine tumor,1,9
438998,"Recurrent major depressive episodes, mild",1,3
439002,Eating disorder,1,1
439037,Aneurysm of artery of neck,1,2
439082,Menopausal syndrome,1,1
439120,Aseptic necrosis of head AND/OR neck of femur,1,1
439150,Hypersomnia with sleep apnea,1,1
4150511,Post poliomyelitis syndrome,1,3
4151240,Transplanted organ failure,1,1
4151527,Laceration of elbow,1,2
4151842,Bite - wound,1,1
4151863,Congenital abnormality of liver and/or biliary tract,1,1
4151978,Post-herpetic neuritis,1,1
437202,Giardiasis,1,8
437222,Respiratory syncytial virus infection,1,1
4147660,Postural kyphosis,1,15
4148260,Calculus of kidney and ureter,1,2
4149084,Vaginitis,1,4
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",1,2
4149606,Infection of intravenous catheter,1,1
4149782,Thrombosis of vein of lower limb,1,1
4149840,Nodular lymphoma,1,54
4149851,Malignant melanoma of upper limb,1,19
438469,"Duodenal ulcer without hemorrhage, without perforation AND without obstruction",1,3
4145627,Biliary calculus,1,2
4145719,Spondylolisthesis L5/S1 level,1,1
4145821,Symptom of head and neck region,1,1
4146239,Pruritus of genital organs,1,2
4147164,Malignant tumor of lymphoid hemopoietic and related tissue,1,5
4147185,Cardiovascular symptoms,1,4
4147411,Follicular non-Hodgkin's lymphoma,1,4
438107,Benign neoplasm of thymus,1,6
438120,Opioid dependence,1,3
438130,Opioid abuse,1,2
438155,Glaucomatous atrophy of optic disc,1,14
438171,Rupture of chordae tendineae,1,1
438368,Primary malignant neoplasm of thymus,1,305
438383,Essential thrombocythemia,1,3
438409,Attention deficit hyperactivity disorder,1,1
436348,Primary malignant neoplasm of anal canal,1,41
436522,Irregular sleep-wake pattern,1,3
436635,Primary malignant neoplasm of sigmoid colon,1,1
436681,Insomnia disorder related to known organic factor,1,1
436682,Moderate intellectual disability,1,1
436741,Vulvodynia,1,3
436826,Closed fracture of shaft of radius,1,1
436913,Primary malignant neoplasm of jejunum,1,1
4155797,Heberden node,1,13
4159164,Disorder of basilar artery,1,7
4160962,Antineoplastic poisoning,1,1
436145,Pneumonia due to respiratory syncytial virus,1,1
436246,Reduced libido,1,3
436247,Closed fracture of midcervical section of femur,1,2
436253,Sprain of foot,1,1
436336,Herpes zoster with nervous system complication,1,1
4152347,Drowsy,1,3
4152931,Laceration of ear region,1,3
4153741,Open wound of inguinal region,1,6
4155033,Laceration of lip,1,2
4155034,Laceration of forearm,1,2
4155039,Laceration of knee,1,5
4155040,Laceration of lower leg,1,4
4155764,Esophageal injury,1,1
437251,Benign neoplasm of pituitary gland and craniopharyngeal duct,1,29
437262,Common peroneal nerve lesion,1,1
437385,Intracranial injury with loss of consciousness,1,3
437544,Arterial retinal branch occlusion,1,3
437557,Eczematous dermatitis of eyelid,1,2
437779,Streptococcal infectious disease,1,4
437805,Primary malignant neoplasm of middle third of esophagus,1,1
4152163,Injury of eye region,1,1
434821,Systemic inflammatory response syndrome,1,3
434822,Complication of internal prosthetic device,1,1
434877,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,1,5
434900,Drug-induced psychosis,1,1
434910,Monocytosis,1,1
434911,"Recurrent major depressive episodes, severe, with psychosis",1,1
435088,Senility,1,1
435227,Nutritional deficiency disorder,1,2
4165681,Pilonidal cyst,1,5
4166144,Abnormal level of blood mineral,1,7
4167100,Laceration of chest wall,1,1
4167328,Pyuria,1,3
4167696,Estrogen receptor positive tumor,1,2
4167914,"Closed fracture of femur, greater trochanter",1,2
4167984,Bacterial arthritis,1,4
4168686,Jaw pain,1,1
435983,Accidental poisoning with ethyl alcohol,1,1
436059,Multiple myeloma in remission,1,3
436078,Malnutrition of moderate degree (Gomez: 60 percent to less than 75 percent of standard weight),1,1
4161947,Fournier's gangrene,1,2
4162218,Vaginal enterocele,1,14
4162994,Malignant neoplasm of skin of upper limb,1,1
4164092,Acute cerebrovascular insufficiency,1,3
4164151,Auditory hallucinations,1,1
436920,Reticulosarcoma,1,10
436940,Metabolic syndrome X,1,1
435533,"Hypnotic or anxiolytic dependence, continuous",1,4
435569,Disorder of jaw,1,3
435784,Somatoform disorder,1,2
435785,Meningitis,1,13
435835,Non-infectious disorder of lymphatics,1,1
435940,Closed fracture of shaft of humerus,1,7
434314,Chronic graft-versus-host disease,1,3
434327,Cannabis abuse,1,1
434374,Anisocoria,1,3
434462,Ventricular septal defect,1,2
434512,Late effect of traumatic amputation,1,4
434584,Kaposi's sarcoma (clinical),1,21
434588,Primary malignant neoplasm of parotid gland,1,161
434614,Disorder of iron metabolism,1,14
4178874,Femoral hernia,1,21
4179720,Primary malignant neoplasm of gastrointestinal tract,1,1
4179823,Laceration of head,1,16
434015,Hypnotic or anxiolytic dependence in remission,1,12
434084,Abscess of vulva,1,3
434123,Primary localized osteoarthrosis of pelvic region,1,4
434251,Injury of male external genital organs,1,1
434277,Haemophilus influenzae infection,1,3
4170770,Epidermoid cyst,1,3
4171379,Disorder of the genitourinary system,1,2
4171776,Abnormal findings on diagnostic imaging of limbs,1,1
4171913,Abnormal findings in specimens from digestive organs and abdominal cavity,1,1
4172857,Menopause finding,1,2
4174994,Pyonephrosis,1,2
4175616,Fracture of shaft of humerus,1,21
4178431,Cartilage disorder,1,71
435232,Disorder of speech and language development,1,2
435371,Hypothermia,1,6
435521,Psychophysiologic disorder,1,6
4169954,Genitourinary tract hemorrhage,1,12
4170313,"Closed fracture of femur, lesser trochanter",1,1
4170421,Gastrointestinal stromal tumor,1,2
4170633,Laceration of thumb,1,2
4170742,Closed fracture of vertebral column,1,1
433456,Acute pain,1,1
433527,Endometriosis (clinical),1,4
433696,Gas gangrene,1,1
433709,Primary malignant neoplasm of tonsillar fossa,1,2
433730,Disorder of thymus gland,1,1
433735,Acute alcoholic intoxication in alcoholism,1,1
433885,Closed supracondylar fracture of humerus,1,12
433991,Recurrent major depression in remission,1,2
4191597,Disorder of refraction,1,4
4192647,Hypovolemic shock,1,1
4194050,Mechanical complication of aortic graft,1,2
433046,Open fracture of surgical neck of humerus,1,2
433128,Complication,1,4
433329,Closed fracture of second cervical vertebra,1,3
433363,Foreign body in trachea,1,2
433450,Paranoid schizophrenia,1,6
4184256,Cervical kyphosis,1,4
4184626,Retraction of eyelid,1,18
4187507,Psychomotor agitation,1,2
4187850,Primary malignant neoplasm of breast upper outer quadrant,1,1
4189293,Vascular disorder of lower extremity,1,3
4189294,Inflammatory disorder of mediastinum,1,1
4190307,Inflammatory disease of the central nervous system,1,5
4190773,Restrictive cardiomyopathy,1,1
434626,Borderline personality disorder,1,1
434633,Disorder of autonomic nervous system,1,6
434770,Closed fracture of bones of trunk,1,1
4180849,Peroneal tendinitis,1,5
4181182,Chronic adhesive pericarditis,1,1
4181454,Articular cartilage disorder of hip,1,1
4181782,Cyst of epididymis,1,2
4182419,Late effect of traumatic injury to brain,1,3
4201717,Ileostomy present,1,1
380102,Corneal edema,1,3
380395,Retinal dystrophy,1,14
380702,Cerebral cyst,1,21
380728,Filamentary keratitis,1,14
381017,Refractive amblyopia,1,1
381312,Neural hearing loss,1,1
381444,Contusion of eye,1,1
4196960,Varicocele,1,3
4197476,"Localized, primary osteoarthritis of the wrist",1,1
4197477,"Localized, primary osteoarthritis of elbow",1,4
4199441,Fracture of acromial end of clavicle,1,1
4200286,Paralytic ectropion,1,7
4200967,Abscess of foot,1,1
4201387,Tracheostomy present,1,1
4201532,Thumb absent,1,1
432882,Methemoglobinemia,1,1
4194739,Late effect of fracture of cervical vertebra,1,3
4194889,Enthesopathy of lower limb,1,2
4194890,Spinal dislocation with cervical cord lesion,1,1
4194891,Spinal dislocation with lumbar cord lesion,1,3
4195231,Acute gastric ulcer without hemorrhage AND without perforation,1,2
4195436,Abscess of groin,1,1
4195694,Acute respiratory distress syndrome,1,1
432541,Primary tuberculosis,1,5
432590,Delusional disorder,1,15
432593,Kwashiorkor,1,9
432596,Immune defect,1,24
